0.48	1.4541750E+0	1.4541750E+0	3.7296060E+0	8.1729450E+0	8.3783040E+0	8.3783040E+0
0.49	1.4681211E+0	1.4681211E+0	3.8012280E+0	8.1596550E+0	8.3732850E+0	8.3732850E+0
0.50	1.4814867E+0	1.4814867E+0	3.8722320E+0	8.1460770E+0	8.3685570E+0	8.3685570E+0
0.51	1.4942922E+0	1.4942922E+0	3.9425820E+0	8.1321750E+0	8.3641230E+0	8.3641230E+0
0.52	1.5065577E+0	1.5065577E+0	4.0122540E+0	8.1179040E+0	8.3599800E+0	8.3599800E+0
0.53	1.5183039E+0	1.5183039E+0	4.0812240E+0	8.1032280E+0	8.3561310E+0	8.3561310E+0
0.54	1.5295509E+0	1.5295509E+0	4.1494620E+0	8.0881050E+0	8.3525700E+0	8.3525700E+0
0.55	1.5403185E+0	1.5403185E+0	4.2169440E+0	8.0724930E+0	8.3492940E+0	8.3492940E+0
0.56	1.5506265E+0	1.5506265E+0	4.2836460E+0	8.0563590E+0	8.3462940E+0	8.3462940E+0
0.57	1.5604944E+0	1.5604944E+0	4.3495500E+0	8.0396640E+0	8.3435640E+0	8.3435640E+0
0.58	1.5699402E+0	1.5699402E+0	4.4146320E+0	8.0223750E+0	8.3410980E+0	8.3410980E+0
0.59	1.5789828E+0	1.5789828E+0	4.4788710E+0	8.0044590E+0	8.3388840E+0	8.3388840E+0
0.60	1.5876390E+0	1.5876390E+0	4.5422580E+0	7.9858830E+0	8.3369130E+0	8.3369130E+0
0.61	1.5959259E+0	1.5959259E+0	4.6047690E+0	7.9666230E+0	8.3351730E+0	8.3351730E+0
0.62	1.6038597E+0	1.6038597E+0	4.6663950E+0	7.9466520E+0	8.3336520E+0	8.3336520E+0
0.63	1.6114554E+0	1.6114554E+0	4.7271240E+0	7.9259550E+0	8.3323380E+0	8.3323380E+0
0.64	1.6187283E+0	1.6187283E+0	4.7869440E+0	7.9045080E+0	8.3312190E+0	8.3312190E+0
0.65	1.6256919E+0	1.6256919E+0	4.8458520E+0	7.8823020E+0	8.3302800E+0	8.3302800E+0
0.66	1.6323594E+0	1.6323594E+0	4.9038390E+0	7.8593250E+0	8.3295090E+0	8.3295090E+0
0.67	1.6387437E+0	1.6387437E+0	4.9609020E+0	7.8355740E+0	8.3288880E+0	8.3288880E+0
0.68	1.6448559E+0	1.6448559E+0	5.0170380E+0	7.8110460E+0	8.3284110E+0	8.3284110E+0
0.69	1.6507074E+0	1.6507074E+0	5.0722470E+0	7.7857470E+0	8.3280570E+0	8.3280570E+0
0.70	1.6563087E+0	1.6563087E+0	5.1265320E+0	7.7596800E+0	8.3278200E+0	8.3278200E+0
0.71	1.6616694E+0	1.6616694E+0	5.1798960E+0	7.7328660E+0	8.3276820E+0	8.3276820E+0
0.72	1.6667979E+0	1.6667979E+0	5.2323390E+0	7.7053140E+0	8.3276310E+0	8.3276310E+0
0.73	1.6717035E+0	1.6717035E+0	5.2838700E+0	7.6770510E+0	8.3276580E+0	8.3276580E+0
