0.59	-0.611714	-0.163424	-0.163424	5.765690	6.031575	8.598251	9.027336	9.027338
0.60	-0.612544	-0.165431	-0.165431	5.802465	6.012403	8.613786	9.081301	9.081304
0.61	-0.612904	-0.167398	-0.167397	5.839110	5.993632	8.629089	9.135502	9.135800
0.62	-0.612811	-0.169318	-0.169317	5.875652	5.975268	8.644352	9.189884	9.190331
0.63	-0.612281	-0.171189	-0.171189	5.912070	5.957318	8.659554	9.244393	9.245797
0.64	-0.611334	-0.173012	-0.173012	5.939787	5.948344	8.674681	9.298966	9.303783
0.65	-0.609990	-0.174786	-0.174785	5.922682	5.984455	8.689715	9.312743	9.353538
0.66	-0.608250	-0.176509	-0.176508	5.906011	6.020394	8.704637	9.301207	9.408125
0.67	-0.606175	-0.178182	-0.178182	5.889772	6.056102	8.719429	9.280471	9.462474
0.68	-0.603771	-0.179805	-0.179804	5.873973	6.091559	8.734072	9.261804	9.516586
0.69	-0.601058	-0.181376	-0.181375	5.858621	6.126755	8.748546	9.241478	9.570381
0.70	-0.598065	-0.182897	-0.182897	5.843718	6.161649	8.762815	9.219958	9.623874
0.71	-0.594812	-0.184365	-0.184365	5.829270	6.196206	8.776896	9.197270	9.676633
0.72	-0.591327	-0.185782	-0.185781	5.815279	6.230390	8.790749	9.173748	9.728890
0.73	-0.587637	-0.187146	-0.187146	5.801750	6.264162	8.804357	9.149580	9.780402
0.74	-0.583768	-0.188458	-0.188458	5.788686	6.297480	8.817698	9.124987	9.835887
0.75	-0.579747	-0.189718	-0.189718	5.776090	6.330297	8.830752	9.100175	9.872376
0.76	-0.575603	-0.190926	-0.190925	5.763966	6.362568	8.843500	9.075355	9.839801
0.77	-0.571362	-0.192082	-0.192082	5.752316	6.394239	8.855921	9.050731	9.762351
0.78	-0.567051	-0.193193	-0.193192	5.741140	6.425213	8.867856	9.026447	9.720281
0.79	-0.562699	-0.194246	-0.194245	5.730447	6.455522	8.879562	9.002793	9.680859
0.80	-0.558329	-0.195247	-0.195246	5.720258	6.485066	8.890882	8.979890	9.631280
0.81	-0.553976	-0.196195	-0.196194	5.710515	6.513771	8.901797	8.957924	9.589962
0.82	-0.549663	-0.197094	-0.197094	5.701275	6.541585	8.912284	8.936988	9.549336
0.83	-0.545415	-0.197943	-0.197942	5.692524	6.568437	8.917242	8.922327	9.509889
0.84	-0.541256	-0.198741	-0.198741	5.684263	6.594258	8.898802	8.931906	9.471502
0.85	-0.537213	-0.199489	-0.199489	5.676494	6.618979	8.881768	8.941005	9.434247
0.86	-0.533308	-0.200187	-0.200187	5.669219	6.642527	8.866222	8.949606	9.398188
0.87	-0.529564	-0.200835	-0.200835	5.662439	6.664833	8.852225	8.957693	9.363416
0.88	-0.526003	-0.201434	-0.201434	5.656156	6.685825	8.839820	8.965249	9.330033
0.89	-0.522636	-0.201984	-0.201984	5.650372	6.705458	8.829040	8.972260	9.298236
0.90	-0.519503	-0.202485	-0.202485	5.645086	6.723619	8.819840	8.978712	9.268011
0.91	-0.516610	-0.202938	-0.202937	5.640301	6.740265	8.812201	8.984590	9.239591
0.92	-0.513975	-0.203342	-0.203341	5.636017	6.755337	8.806054	8.989884	9.213160
0.93	-0.511612	-0.203702	-0.203701	5.632234	6.768767	8.801271	8.994530	9.188921
0.94	-0.509537	-0.204010	-0.204010	5.628955	6.780524	8.797764	8.998621	9.167106
0.95	-0.507760	-0.204271	-0.204271	5.626179	6.790553	8.795335	9.002098	9.147969
0.96	-0.506293	-0.204484	-0.204484	5.623907	6.798813	8.793782	9.004954	9.131779
0.97	-0.505142	-0.204650	-0.204649	5.622140	6.805272	8.792891	9.007181	9.118812
0.98	-0.504316	-0.204768	-0.204768	5.620877	6.809904	8.792446	9.008775	9.109325
0.99	-0.503817	-0.204839	-0.204839	5.620119	6.812691	8.792264	9.009733	9.103536
1.00	-0.503651	-0.204863	-0.204862	5.619867	6.813621	8.792218	9.010053	9.101589
