0.795	-0.461505	-0.415330	-0.263598	6.082807	7.458199	8.109326	8.695701	9.480284
0.800	-0.463497	-0.406996	-0.261246	6.062527	7.429087	8.132728	8.712810	9.458221
0.805	-0.465443	-0.398702	-0.258902	6.042549	7.400565	8.156193	8.729758	9.436784
0.810	-0.467345	-0.390475	-0.256581	6.022888	7.372545	8.179581	8.746514	9.415750
0.815	-0.469200	-0.382316	-0.254281	6.003560	7.345067	8.202938	8.763059	9.395212
0.820	-0.471009	-0.374235	-0.252004	5.984579	7.318148	8.226246	8.779372	9.375159
0.825	-0.472772	-0.366242	-0.249753	5.965960	7.291803	8.249489	8.795434	9.355610
0.830	-0.474488	-0.358344	-0.247530	5.947717	7.266048	8.272647	8.811227	9.336563
0.835	-0.476157	-0.350551	-0.245338	5.929862	7.240898	8.295702	8.826734	9.318022
0.840	-0.477779	-0.342871	-0.243181	5.912407	7.216366	8.318631	8.841937	9.299992
0.845	-0.479355	-0.335310	-0.241057	5.895360	7.192481	8.341434	8.856826	9.282554
0.850	-0.480882	-0.327886	-0.238974	5.878743	7.169226	8.364047	8.871377	9.265556
0.855	-0.482361	-0.320603	-0.236934	5.862561	7.146629	8.386466	8.885580	9.249080
0.860	-0.483791	-0.313470	-0.234937	5.846826	7.124700	8.408664	8.899423	9.233128
0.865	-0.485173	-0.306496	-0.232987	5.831547	7.103449	8.430616	8.912891	9.217705
0.870	-0.486506	-0.299689	-0.231085	5.816735	7.082888	8.452291	8.925972	9.202812
0.875	-0.487791	-0.293057	-0.229235	5.802398	7.063026	8.473661	8.938655	9.188455
0.880	-0.489026	-0.286610	-0.227437	5.788547	7.043872	8.494693	8.950929	9.174635
0.885	-0.490213	-0.280355	-0.225696	5.775189	7.025435	8.515353	8.962782	9.161355
0.890	-0.491350	-0.274298	-0.224015	5.762334	7.007725	8.535604	8.974206	9.148586
0.895	-0.492438	-0.268451	-0.222391	5.749990	6.990748	8.555414	8.985188	9.136397
0.900	-0.493476	-0.262820	-0.220828	5.738164	6.974513	8.574741	8.995721	9.124756
0.905	-0.494466	-0.257412	-0.219329	5.726854	6.959022	8.593546	9.005794	9.113662
0.910	-0.495404	-0.252233	-0.217896	5.716089	6.944291	8.611787	9.015401	9.103126
0.915	-0.496291	-0.247293	-0.216529	5.705873	6.930324	8.629420	9.024535	9.093146
0.920	-0.497129	-0.242596	-0.215231	5.696195	6.917122	8.646400	9.033186	9.083725
0.925	-0.497916	-0.238150	-0.214009	5.687070	6.904651	8.662680	9.041342	9.074780
0.930	-0.498654	-0.233961	-0.212854	5.678505	6.893000	8.678215	9.049008	9.066481
0.935	-0.499340	-0.230033	-0.211772	5.670506	6.882133	8.692957	9.056171	9.058747
0.940	-0.499977	-0.226374	-0.210765	5.663077	6.872054	8.706857	9.051579	9.062827
0.945	-0.500562	-0.222987	-0.209833	5.656224	6.862765	8.719867	9.044979	9.068970
0.950	-0.501098	-0.219879	-0.208979	5.649951	6.854272	8.731940	9.038947	9.074595
0.955	-0.501582	-0.217055	-0.208203	5.644261	6.846569	8.743027	9.033457	9.079697
0.960	-0.502016	-0.214515	-0.207506	5.639161	6.839676	8.753087	9.028567	9.084273
0.965	-0.502399	-0.212270	-0.206890	5.634651	6.833547	8.762076	9.024172	9.088315
0.970	-0.502731	-0.210314	-0.206354	5.630737	6.828266	8.769955	9.020428	9.091829
0.975	-0.503012	-0.208654	-0.205900	5.627420	6.823794	8.776686	9.017260	9.094806
0.980	-0.503242	-0.207292	-0.205527	5.624703	6.820134	8.782240	9.014666	9.097245
0.985	-0.503421	-0.206230	-0.205236	5.622588	6.817285	8.786589	9.012648	9.099144
0.990	-0.503549	-0.205470	-0.205029	5.621077	6.815249	8.789711	9.011206	9.100502
0.995	-0.503625	-0.205014	-0.204904	5.620169	6.814028	8.791591	9.010341	9.101317
1.000	-0.503651	-0.204863	-0.204862	5.619867	6.813621	8.792218	9.010053	9.101589
