0.00000000	0.00000000E+0	0.00000000E+0
0.00000000	0.00000000E+0	0.00000000E+0
0.00000000	0.00000000E+0	0.00000000E+0
2.31811800	0.00000000E+0	0.00000000E+0
2.31811800	0.00000000E+0	0.00000000E+0
2.31811800	0.00000000E+0	0.00000000E+0
0.14181720	7.57329000E+1	2.01605600E-3
0.14181720	7.57329000E+1	2.02483200E-3
0.20245050	6.09237000E+2	2.39808800E-2
2.31492000	3.43748000E-1	3.46380000E-7
2.31492000	3.43748000E-1	3.48914400E-7
3.49095000	5.44383000E-2	3.23595200E-7
0.28267290	2.17495000E+1	5.73501600E-4
0.28267290	2.17495000E+1	5.74724800E-4
0.40392600	1.74385000E+2	6.81546400E-3
2.30553600	5.90130000E-1	9.83760000E-7
2.30553600	5.90130000E-1	9.87392000E-7
3.47526000	1.49039000E-1	1.63461600E-6
0.42165900	1.14230000E+1	2.96230400E-4
0.42165900	1.14230000E+1	2.96637600E-4
0.60347700	7.33884000E+1	2.83476800E-3
2.29053900	6.36549000E-1	1.08527200E-6
2.29053900	6.36549000E-1	1.08803200E-6
3.44976000	2.77485000E-1	3.99864800E-6
0.55797000	7.32448000E+0	1.85720800E-4
0.55797000	7.32448000E+0	1.85903200E-4
0.80018100	5.32868000E+1	2.02508000E-3
2.27073900	3.94069000E-1	3.90077600E-7
2.27073900	3.94069000E-1	3.90901600E-7
3.41526000	3.95063000E-1	6.31790400E-6
0.69093300	5.76314000E+0	1.42180000E-4
0.69093300	5.76314000E+0	1.42284000E-4
0.99318000	4.43355000E+1	1.65012000E-3
2.24698500	1.96052000E-1	9.00840000E-8
2.24698500	1.96052000E-1	9.01416000E-8
3.37269000	4.56760000E-1	7.20436000E-6
0.82002000	4.00070000E+0	9.56248000E-5
0.82002000	4.00070000E+0	9.56784000E-5
1.18167300	5.71742000E+1	2.07384000E-3
2.21997000	1.14180000E+0	2.85276800E-6
2.21997000	1.14180000E+0	2.85576000E-6
3.32301000	4.61758000E-1	6.47942400E-6
0.94482600	5.10105000E+0	1.17685600E-4
0.94482600	5.10105000E+0	1.17734400E-4
1.36491000	6.52877000E+1	2.29516000E-3
2.19007800	2.35470000E+0	1.15533600E-5
2.19007800	2.35471000E+0	1.15424000E-5
3.26688000	4.14249000E-1	4.61886400E-6
1.06504500	5.71233000E+0	1.26772800E-4
1.06504500	5.71233000E+0	1.26810400E-4
1.54221600	5.53837000E+1	1.87478400E-3
2.15728500	3.71697000E+0	2.75834400E-5
2.15728500	3.71697000E+0	2.75596000E-5
3.20469000	3.09243000E-1	2.32498400E-6
1.18038300	5.42720000E+0	1.15503200E-4
1.18038300	5.42719000E+0	1.15526400E-4
1.71295200	3.69287000E+1	1.19438400E-3
2.12120100	4.93731000E+0	4.84068800E-5
2.12120100	4.93731000E+0	4.83690400E-5
3.13659000	1.59138000E-1	5.55039200E-7
1.29048300	5.93197000E+0	1.20724000E-4
1.29048300	5.93197000E+0	1.20736000E-4
1.87652400	2.25747000E+1	6.91076800E-4
2.08119600	5.97134000E+0	7.08372800E-5
2.08119600	5.97134000E+0	7.07872000E-5
3.06231000	3.39819000E-2	2.23643200E-8
1.39478400	5.94179000E+0	1.15252800E-4
1.39478400	5.94179000E+0	1.15252800E-4
2.03236500	1.49489000E+1	4.28161600E-4
2.03662800	6.71665000E+0	9.03976000E-5
2.03662800	6.71665000E+0	9.03360000E-5
2.98148700	2.85036000E-1	1.34219200E-6
1.49229600	5.82505000E+0	1.06917600E-4
1.49229600	5.82505000E+0	1.06904800E-4
1.98723000	6.75884000E+0	9.78200000E-5
1.98723000	6.75883000E+0	9.77696000E-5
2.17987200	9.78030000E+0	2.58165600E-4
2.89369200	6.72546000E-1	5.72294400E-6
1.58089500	5.51361000E+0	9.32384000E-5
1.58089500	5.51361000E+0	9.32096000E-5
1.93395900	6.05923000E+0	8.86008000E-5
1.93395900	6.05923000E+0	8.85680000E-5
2.31823800	6.15686000E+0	1.46272800E-4
2.79877200	1.16457000E+0	1.38341600E-5
1.65429900	5.31409000E+0	7.12275200E-5
1.65429900	5.31410000E+0	7.11507200E-5
1.88216100	3.94405000E+0	4.86943200E-5
1.88216100	3.94405000E+0	4.87071200E-5
2.44515000	3.86111000E+0	7.68342400E-5
2.69826600	1.62468000E+0	2.27099200E-5
1.68884400	5.95246000E-12	2.63415600E-28
1.68884400	2.06200000E-11	4.18368000E-28
1.85488500	1.12597000E-11	2.63464400E-28
1.85488500	9.93011000E-12	9.75792000E-29
2.53002900	0.00000000E+0	6.61000000E-30
2.62224600	5.64309000E-12	5.65528000E-29
0.11678970	1.18975000E+3	1.71940800E-2
0.11678970	1.18974000E+3	1.71937800E-2
0.28391250	6.27869000E+1	2.20722600E-3
2.31894000	9.10784000E-2	1.83650400E-8
2.31894000	9.10779000E-2	1.83648000E-8
3.48240000	8.32477000E-2	5.34925800E-7
0.21683250	6.33901000E+1	4.39444800E-3
0.23394090	5.83901000E+1	4.78696800E-3
0.43954800	3.14785000E+1	4.25510400E-3
2.31105300	3.89141000E-1	1.29529680E-6
2.31660600	6.51066000E-1	3.68880000E-6
3.46716000	1.44387000E-1	5.31040800E-6
0.34506300	2.00307000E+1	1.48893360E-3
0.38191800	1.91656000E+1	1.62099840E-3
0.61089600	2.45202000E+1	3.12530400E-3
2.29323000	6.26769000E-1	3.19118400E-6
2.30824200	8.00943000E-1	5.36184000E-6
3.44478000	2.62275000E-1	1.17732720E-5
0.47718300	1.12041000E+1	8.45167200E-4
0.52866900	1.01800000E+1	8.32960800E-4
0.78906600	1.88851000E+1	2.27609040E-3
2.26998300	6.40195000E-1	3.15348000E-6
2.29447800	5.76035000E-1	2.62281600E-6
3.41358000	3.76200000E-1	1.83716640E-5
0.60836700	8.08293000E+0	6.06631200E-4
0.67043700	6.65107000E+0	5.24935200E-4
0.96956100	2.15516000E+1	2.47528800E-3
2.24281200	4.16862000E-1	1.25707680E-6
2.27607900	8.12478000E-2	4.86535200E-8
3.37410000	4.55600000E-1	2.19800400E-5
0.73688700	5.62125000E+0	4.15845600E-4
0.80669700	4.61951000E+0	3.53757600E-4
1.14946200	3.25293000E+1	3.58108800E-3
2.21263800	5.82014000E-1	2.28875520E-6
2.25374400	9.69664000E-1	6.42511200E-6
3.32727000	4.61781000E-1	2.00750640E-5
0.86188500	4.72044000E+0	3.42513600E-4
0.93740700	5.02746000E+0	3.75324000E-4
1.32675900	3.71915000E+1	3.93297600E-3
2.18001600	2.25719000E+0	3.25958400E-5
2.22794700	1.52588000E+0	1.47962880E-5
3.27381000	4.25537000E-1	1.50498480E-5
0.98284800	5.76833000E+0	4.09456800E-4
1.06253700	6.13066000E+0	4.47230400E-4
1.49998800	4.16853000E+1	4.22935200E-3
2.14507200	3.69343000E+0	8.42253600E-5
2.19880800	2.77985000E+0	4.68549600E-5
3.21426000	3.31969000E-1	8.28760800E-6
1.09942200	6.29204000E+0	4.36440000E-4
1.18200000	5.79873000E+0	4.13452800E-4
1.66801800	3.27328000E+1	3.17299200E-3
2.10752700	5.08829000E+0	1.57453200E-4
2.16608700	4.09446000E+0	9.97696800E-5
3.14877000	1.97389000E-1	2.63193600E-6
1.21126500	6.75515000E+0	4.57783200E-4
1.29558000	6.20812000E+0	4.31880000E-4
1.82986800	2.31334000E+1	2.12719920E-3
2.06685000	6.36768000E+0	2.42966400E-4
2.12925300	5.34271000E+0	1.68666960E-4
3.07728000	4.89336000E-2	1.42989360E-7
1.31794500	6.88735000E+0	4.55983200E-4
1.40280900	6.56699000E+0	4.43652000E-4
1.98323700	1.50996000E+1	1.29440880E-3
2.02391700	7.25793000E+0	3.13156800E-4
2.08764900	6.46538000E+0	2.45553600E-4
2.99946000	2.26191000E-1	2.63104800E-6
1.41878700	6.93434000E+0	4.47763200E-4
1.50270300	6.66436000E+0	4.31980800E-4
1.97240100	7.45146000E+0	3.55987200E-4
2.04074700	7.04199000E+0	3.04514400E-4
2.13348000	1.02547000E+1	8.18968800E-4
2.91485700	5.50399000E-1	1.25964240E-5
1.51263000	6.78586000E+0	4.23856800E-4
1.59284400	6.36721000E+0	3.80359200E-4
1.92087000	6.67757000E+0	3.23630400E-4
1.98852300	6.79274000E+0	3.18878400E-4
2.27244000	6.72209000E+0	4.91791200E-4
2.82319800	9.90267000E-1	3.28660800E-5
1.59701700	6.72678000E+0	3.92964000E-4
1.66515900	5.53281000E+0	2.41941600E-4
1.87325700	4.00659000E+0	1.48643280E-4
1.93242000	5.73775000E+0	2.74420800E-4
2.40177900	4.30302000E+0	2.75268000E-4
2.72505900	1.37222000E+0	5.66227200E-5
1.66450500	6.15552000E+0	2.78616000E-4
1.69011300	1.93189000E+0	2.65092000E-5
1.85855400	1.39528000E+0	2.19768480E-5
1.87913700	3.86491000E+0	1.51019280E-4
2.51114700	2.20956000E+0	7.99401600E-5
2.63000100	1.11121000E+0	3.43293600E-5
1.64658900	6.55937000E+0	3.23858400E-4
1.68809400	8.57472000E-1	5.33580000E-6
1.85530200	7.56122000E-1	6.10161600E-6
1.89759300	4.99720000E+0	2.36094960E-4
2.47944900	3.06374000E+0	1.59442320E-4
2.65879200	1.39035000E+0	5.67818400E-5
1.57095600	6.47825000E+0	3.77824800E-4
1.64365500	6.00941000E+0	2.94290400E-4
1.88508000	5.33345000E+0	2.45680800E-4
1.95410700	6.56026000E+0	3.35544000E-4
2.35988100	5.13602000E+0	3.46941600E-4
2.75828700	1.31006000E+0	5.11612800E-5
1.48188000	6.73029000E+0	4.18351200E-4
1.56528000	6.32610000E+0	3.81708000E-4
1.93484700	7.36422000E+0	3.81556800E-4
2.00988300	7.53139000E+0	3.67329600E-4
2.22683400	7.87488000E+0	5.96320800E-4
2.85454200	8.46272000E-1	2.53310400E-5
1.38426600	6.93836000E+0	4.50285600E-4
1.47320700	6.60607000E+0	4.31296800E-4
1.98520200	7.80255000E+0	3.89541600E-4
2.05923300	1.08238000E+1	7.09658400E-4
2.08623600	4.51997000E+0	1.37092080E-4
2.94395400	4.36486000E-1	8.39006400E-6
1.27992600	6.94367000E+0	4.68244800E-4
1.37277000	6.55612000E+0	4.50309600E-4
1.93331400	1.81483000E+1	1.60651920E-3
2.03195100	7.39054000E+0	3.33225600E-4
2.10724800	6.54825000E+0	2.49669600E-4
3.02640000	1.43463000E-1	1.12165200E-6
1.16976600	6.57888000E+0	4.60608000E-4
1.26582600	6.12298000E+0	4.38064800E-4
1.77537900	2.76276000E+1	2.59336800E-3
2.07455400	6.33852000E+0	2.43151200E-4
2.14756800	5.27912000E+0	1.62220080E-4
3.10227000	9.07357000E-2	5.10933600E-7
1.05431400	6.67506000E+0	4.85104800E-4
1.15327200	6.19597000E+0	4.59453600E-4
1.61049600	3.89351000E+1	3.83755200E-3
2.11345200	4.98516000E+0	1.51146240E-4
2.18340000	3.80206000E+0	8.58187200E-5
3.17193000	2.50223000E-1	4.33682400E-6
0.93390000	5.72073000E+0	4.31167200E-4
1.03565100	5.93416000E+0	4.54627200E-4
1.43946000	4.92064000E+1	5.05586400E-3
2.14931400	3.51217000E+0	7.58299200E-5
2.21528400	2.30709000E+0	3.29817600E-5
3.23571000	3.73164000E-1	1.07080560E-5
0.80880300	6.03112000E+0	4.70306400E-4
0.91338600	4.63474000E+0	3.65961600E-4
1.26308400	4.12201000E+1	4.39168800E-3
2.18266200	2.02844000E+0	2.62658400E-5
2.24362800	1.02987000E+0	6.98104800E-6
3.29361000	4.49287000E-1	1.72649040E-5
0.67937700	7.95264000E+0	6.38344800E-4
0.78691800	4.19505000E+0	3.40704000E-4
1.08231900	3.64226000E+1	4.00917600E-3
2.21367600	3.87124000E-1	1.02104160E-6
2.26849200	7.58058000E-1	4.08818400E-6
3.34539000	4.59745000E-1	2.08804800E-5
0.54625800	1.18289000E+1	9.66441600E-4
0.65682900	5.97942000E+0	4.98559200E-4
0.89834400	2.78302000E+1	3.15784800E-3
2.24211600	7.18973000E-1	3.74126400E-6
2.28953100	3.50182000E-1	9.40339200E-7
3.39042000	4.27578000E-1	2.07690240E-5
0.41090100	2.11680000E+1	1.71254880E-3
0.52398900	7.33417000E+0	6.26618400E-4
0.71273400	3.02742000E+1	3.53707200E-3
2.26734900	8.52522000E-1	5.58660000E-6
2.30599800	7.09416000E-1	4.11333600E-6
3.42804000	3.20327000E-1	1.50637920E-5
0.27764400	5.88534000E+1	4.34784000E-3
0.38989800	1.30727000E+1	1.14189120E-3
0.52789500	4.35706000E+1	5.23620000E-3
2.28849300	6.09090000E-1	3.02133600E-6
2.31670800	8.22689000E-1	5.85199200E-6
3.45753000	2.01910000E-1	8.16840000E-6
0.16549140	5.75474000E+2	1.67298000E-2
0.25798410	2.43753000E+1	1.08155280E-3
0.34870200	7.69651000E+1	4.73113200E-3
2.30461500	1.34661000E-1	7.70774400E-8
2.31976800	6.97999000E-1	2.14687200E-6
3.47880000	1.09023000E-1	1.61020800E-6
0.23160930	4.08380000E+2	5.75324400E-3
0.23160930	4.08380000E+2	5.75324400E-3
0.56311200	2.25694000E+1	7.73112000E-4
2.32136100	1.79184000E-1	7.01628000E-8
2.32136100	1.79184000E-1	7.01622000E-8
3.44112000	1.80438000E-1	2.02820400E-6
0.31470000	5.16796000E+1	3.16125600E-3
0.32841000	5.54176000E+1	3.98584800E-3
0.70811100	1.04879000E+1	1.39437600E-3
2.31304500	3.63179000E-1	1.11822000E-6
2.31987300	6.36281000E-1	3.47872800E-6
3.41361000	2.89800000E-1	1.46334240E-5
0.42603900	1.99040000E+1	1.31338080E-3
0.46441500	2.28006000E+1	1.87338240E-3
0.86210700	9.54436000E+0	1.21164240E-3
2.29059600	4.92214000E-1	1.92818400E-6
2.31255300	7.95271000E-1	5.17723200E-6
3.38295000	4.20686000E-1	2.18732880E-5
0.54646500	1.18047000E+1	8.02915200E-4
0.60980100	1.34517000E+1	1.13286960E-3
1.02030300	1.10906000E+1	1.33207680E-3
2.26058700	3.96531000E-1	1.17372240E-6
2.30002500	5.07122000E-1	1.97125680E-6
3.34635000	4.69941000E-1	2.32170480E-5
0.66888600	7.34164000E+0	5.02190400E-4
0.75499800	7.36495000E+0	6.09062400E-4
1.18008000	1.54686000E+1	1.74912240E-3
2.22632400	2.40641000E-1	4.07460000E-7
2.28294600	6.35081000E-1	2.87865600E-6
3.30312000	4.69800000E-1	2.03692560E-5
