0.46000000	1.75744890	2.28343830	3.60034500	5.22115800	5.81771100	6.66490800	8.54833200	8.78232600	9.88320300
0.47000000	1.81490430	2.31856740	3.65803200	5.22783300	5.83800600	6.65074800	8.54512500	8.79129300	9.85829100
0.48000000	1.87238400	2.35296960	3.71436000	5.23448100	5.85782100	6.63683400	8.54177700	8.79987600	9.83322300
0.49000000	1.92984420	2.38664910	3.76929300	5.24109000	5.87712300	6.62316300	8.53830300	8.80801200	9.80802300
0.50000000	1.98724290	2.41961010	3.82279200	5.24766300	5.89588200	6.60974700	8.53473000	8.81566200	9.78271800
0.51000000	2.04453930	2.45185710	3.87481800	5.25419100	5.91408000	6.59658900	8.53107900	8.82278400	9.75733200
0.52000000	2.10169410	2.48339400	3.92534100	5.26067400	5.93169000	6.58370400	8.52738000	8.82935400	9.73189200
0.53000000	2.15866980	2.51422470	3.97432200	5.26710600	5.94868800	6.57110400	8.52365100	8.83535700	9.70642800
0.54000000	2.21542980	2.54435220	4.02172500	5.27348400	5.96505900	6.55880400	8.51992200	8.84078700	9.68096400
0.55000000	2.27193900	2.57378010	4.06751700	5.27980800	5.98078200	6.54682500	8.51621100	8.84565000	9.65552700
0.56000000	2.32816290	2.60251110	4.11166500	5.28607200	5.99584200	6.53519100	8.51254200	8.84995500	9.63014400
0.57000000	2.38406790	2.63054760	4.15414200	5.29227000	6.01022400	6.52392600	8.50893000	8.85372300	9.60484500
0.58000000	2.43962160	2.65789140	4.19491500	5.29840200	6.02391600	6.51305700	8.50539900	8.85698100	9.57965700
0.59000000	2.49479130	2.68454460	4.23396600	5.30446500	6.03690900	6.50261400	8.50196100	8.85975900	9.55460700
0.60000000	2.54954520	2.71050870	4.27127100	5.31045000	6.04919100	6.49263000	8.49862800	8.86209000	9.52972800
0.61000000	2.60385150	2.73578490	4.30681200	5.31635700	6.06075900	6.48313500	8.49540900	8.86401600	9.50504700
0.62000000	2.65767870	2.76037440	4.34057700	5.32218000	6.07160100	6.47415900	8.49230700	8.86557600	9.48059100
0.63000000	2.71099470	2.78427810	4.37256000	5.32791300	6.08171400	6.46573800	8.48933100	8.86681500	9.45639000
0.64000000	2.76376710	2.80749690	4.40275800	5.33355300	6.09109800	6.45790200	8.48647800	8.86777200	9.43247400
0.65000000	2.81596350	2.83003170	4.43117700	5.33909700	6.09975300	6.45067800	8.48374800	8.86848900	9.40887000
0.66000000	2.85188400	2.86755000	4.45782900	5.34453600	6.10767300	6.44408700	8.48112900	8.86900500	9.38560800
0.67000000	2.87305470	2.91849210	4.48273500	5.34986400	6.11486700	6.43815600	8.47861800	8.86936200	9.36271500
0.68000000	2.89354500	2.96875500	4.50591600	5.35507800	6.12133500	6.43289700	8.47620600	8.86959600	9.34022400
0.69000000	2.91335670	3.01830000	4.52741100	5.36017200	6.12708600	6.42832500	8.47387800	8.86973700	9.31815600
0.70000000	2.93249190	3.06709500	4.54725900	5.36514300	6.13212600	6.42444000	8.47162200	8.86981500	9.29654400
0.71000000	2.95095270	3.11509200	4.56551100	5.36997900	6.13646700	6.42123900	8.46942600	8.86985700	9.27541200
0.72000000	2.96874120	3.16225500	4.58221800	5.37468300	6.14012400	6.41872200	8.46727500	8.86988400	9.25478700
0.73000000	2.98586040	3.20854200	4.59744300	5.37924300	6.14310600	6.41686500	8.46515400	8.86991700	9.23469600
0.74000000	3.00231300	3.25390500	4.61125800	5.38365600	6.14543700	6.41565300	8.46305100	8.86996800	9.21515700
0.75000000	3.01810500	3.29830200	4.62372900	5.38791900	6.14713500	6.41505300	8.46095100	8.87005200	9.19620300
0.76000000	3.03323400	3.34167900	4.63493700	5.39202900	6.14822700	6.41503500	8.45884500	8.87017500	9.17784600
0.77000000	3.04770900	3.38398500	4.64495700	5.39597700	6.14873700	6.41556000	8.45672400	8.87034300	9.16011600
0.78000000	3.06153300	3.42517200	4.65387300	5.39976300	6.14869500	6.41658300	8.45457900	8.87055900	9.14302800
0.79000000	3.07471200	3.46518000	4.66176900	5.40338700	6.14813700	6.41805900	8.45240700	8.87082300	9.12660000
0.80000000	3.08724600	3.50395500	4.66872000	5.40684000	6.14709600	6.41993400	8.45020500	8.87113200	9.11085300
0.81000000	3.09914100	3.54143400	4.67481000	5.41012200	6.14561700	6.42215700	8.44797600	8.87148600	9.09579900
0.82000000	3.11040000	3.57755700	4.68012000	5.41323300	6.14373900	6.42467400	8.44572000	8.87187600	9.08145600
0.83000000	3.12102900	3.61226400	4.68472200	5.41617300	6.14151000	6.42743100	8.44344600	8.87229900	9.06783600
0.84000000	3.13103400	3.64548600	4.68869100	5.41893600	6.13898100	6.43037100	8.44116300	8.87274600	9.05494800
0.85000000	3.14041200	3.67715700	4.69209600	5.42152800	6.13620300	6.43344300	8.43888300	8.87321100	9.04280700
0.86000000	3.14917500	3.70720800	4.69499700	5.42394300	6.13323000	6.43659000	8.43661800	8.87368500	9.03141900
0.87000000	3.15732000	3.73557600	4.69745700	5.42618400	6.13011900	6.43976100	8.43438900	8.87416200	9.02079300
0.88000000	3.16485000	3.76218900	4.69953300	5.42825400	6.12692400	6.44291100	8.43220800	8.87463600	9.01093500
0.89000000	3.17177100	3.78698100	4.70127000	5.43015000	6.12370800	6.44598600	8.43010200	8.87509800	9.00185100
0.90000000	3.17808300	3.80988600	4.70271600	5.43187500	6.12052800	6.44895000	8.42808300	8.87554200	8.99354700
0.91000000	3.18379200	3.83083800	4.70391000	5.43342900	6.11744100	6.45175800	8.42617800	8.87596200	8.98602600
0.92000000	3.18889200	3.84977400	4.70488800	5.43481500	6.11450400	6.45437100	8.42440800	8.87635200	8.97928800
0.93000000	3.19339200	3.86663700	4.70568300	5.43603600	6.11176800	6.45675900	8.42278800	8.87670600	8.97334200
0.94000000	3.19728900	3.88137300	4.70631900	5.43708900	6.10928400	6.45889200	8.42134200	8.87702100	8.96818500
0.95000000	3.20058600	3.89393100	4.70682000	5.43797700	6.10710000	6.46074000	8.42008200	8.87729400	8.96382000
0.96000000	3.20328300	3.90426600	4.70720400	5.43870300	6.10525200	6.46228200	8.41903200	8.87752200	8.96024700
0.97000000	3.20538000	3.91234500	4.70748900	5.43926400	6.10377900	6.46350300	8.41819800	8.87770200	8.95746600
0.98000000	3.20687700	3.91813800	4.70768400	5.43966600	6.10270800	6.46438200	8.41759500	8.87783100	8.95548000
0.99000000	3.20777400	3.92162100	4.70779800	5.43990600	6.10205700	6.46491600	8.41723200	8.87790900	8.95428900
1.00000000	3.20807400	3.92278500	4.70783700	5.43998700	6.10183800	6.46509300	8.41710900	8.87793600	8.95389300
