,0,1,2,3,4,5,6
0,0.0,-0.0,-0.0,0.0,8.616065868263473,8.616065868263473,8.616065868263473
1,0.0057297040346148236,0.045254491017964076,0.05750898203592815,0.09426047904191617,8.61572754491018,8.615934131736527,8.616038922155688
2,0.011458867887836736,0.09049101796407187,0.11505089820359281,0.1884670658682635,8.614706586826347,8.61553892215569,8.615949101796406
3,0.01718857192245156,0.13568862275449103,0.17265568862275452,0.2825688622754491,8.613017964071856,8.614877245508982,8.615781437125749
4,0.02291773577567347,0.18082934131736528,0.2303502994011976,0.37650898203592814,8.61066766467066,8.613946107784432,8.615502994011976
5,0.028647439810288295,0.22589520958083834,0.28816167664670655,0.47023952095808386,8.607673652694611,8.61274251497006,8.615080838323353
6,0.03437714384490312,0.2708622754491018,0.34610778443113777,0.5637035928143713,8.604059880239522,8.611263473053892,8.614461077844313
7,0.04010630769812504,0.3157185628742515,0.4042035928143713,0.6568532934131737,8.599847305389222,8.609502994011976,8.61358383233533
8,0.04583601173273986,0.36044011976047907,0.4624610778443114,0.7496317365269461,8.595065868263474,8.607458083832336,8.612383233532935
9,0.05156517558596177,0.40500598802395216,0.5208802395209582,0.8419940119760478,8.589748502994013,8.605119760479042,8.610784431137724
10,0.05729487962057659,0.4493982035928144,0.5794550898203593,0.9338832335329342,8.583934131736527,8.602482035928144,8.608709580838322
11,0.06302458365519141,0.4935988023952096,0.6381676646706588,1.025254491017964,8.577655688622755,8.59953892215569,8.606065868263475
12,0.06875374750841333,0.5375838323353294,0.6970029940119761,1.1160598802395212,8.570961077844313,8.596278443113773,8.60276646706587
13,0.07448345154302816,0.5813353293413174,0.755931137724551,1.206248502994012,8.56388622754491,8.592700598802395,8.598718562874252
14,0.08021261539625008,0.6248293413173652,0.8149101796407185,1.2957754491017965,8.556482035928143,8.588790419161676,8.59382634730539
15,0.08594231943086489,0.6680508982035929,0.8738982035928143,1.3845988023952098,8.548790419161678,8.584541916167666,8.588002994011976
16,0.09167202346547972,0.7109760479041917,0.9328413173652695,1.4726676646706587,8.540859281437127,8.579952095808384,8.581149700598804
17,0.09740118731870162,0.7535838323353293,0.991682634730539,1.5599461077844312,8.532736526946108,8.57318263473054,8.575005988023952
18,0.10313089135331645,0.7958562874251498,1.0503592814371259,1.6463892215568865,8.524467065868263,8.56401497005988,8.56970359281437
19,0.10886005520653837,0.8377724550898205,1.108799401197605,1.7319640718562874,8.516095808383232,8.55356886227545,8.564035928143712
20,0.11458975924115318,0.879311377245509,1.166928143712575,1.8166287425149703,8.507667664670658,8.541772455089822,8.558
21,0.12031946327576801,0.9204550898203594,1.2246676646706587,1.9003532934131737,8.499227544910179,8.528562874251497,8.551589820359283
22,0.12604862712898993,0.961185628742515,1.281943113772455,1.9831047904191617,8.490814371257486,8.51388023952096,8.544799401197604
23,0.13177833116360474,1.0014790419161677,1.3386736526946108,2.0648502994011975,8.482467065868263,8.49768263473054,8.53762874251497
24,0.13750749501682666,1.041320359281437,1.3947724550898204,2.145565868263473,8.474221556886228,8.479928143712575,8.530080838323354
25,0.14323719905144147,1.0806946107784432,1.4501646706586826,2.2252275449101795,8.460592814371259,8.466110778443115,8.522149700598803
26,0.1489669030860563,1.1195808383233532,1.5047724550898205,2.3038143712574852,8.43965868263473,8.458164670658682,8.513838323353292
27,0.15469606693927823,1.1579640718562876,1.5585209580838324,2.381305389221557,8.417125748502995,8.450410179640718,8.505152694610778
28,0.16042577097389304,1.1958293413173653,1.6113383233532934,2.457688622754491,8.392997005988024,8.442865269461077,8.496092814371258
29,0.16615493482711496,1.2331646706586827,1.6631616766467066,2.532949101796407,8.367290419161677,8.435556886227545,8.486670658682634
30,0.17188463886172978,1.2699550898203593,1.713931137724551,2.6070808383233532,8.340035928143713,8.428497005988024,8.476889221556887
31,0.17761434289634462,1.306185628742515,1.7635928143712576,2.6800718562874253,8.31127245508982,8.421697604790419,8.466760479041916
32,0.1833435067495665,1.3418502994011976,1.8121017964071857,2.751925149700599,8.281047904191617,8.415164670658683,8.45629640718563
33,0.18907321078418132,1.3769341317365271,1.859428143712575,2.8226377245508982,8.249425149700599,8.408910179640719,8.445508982035928
34,0.19480237463740324,1.411431137724551,1.9055389221556889,2.8922155688622753,8.216467065868263,8.402934131736528,8.434410179640718
35,0.20053207867201805,1.4453293413173653,1.9504221556886228,2.9606646706586828,8.182254491017964,8.397233532934132,8.423017964071857
36,0.2062617827066329,1.478625748502994,1.994065868263473,3.0279940119760482,8.146868263473053,8.391805389221556,8.411350299401198
37,0.21199094655985481,1.511308383233533,2.0364760479041917,3.0942155688622757,8.11040119760479,8.38664371257485,8.3994251497006
38,0.21772065059446963,1.543377245508982,2.0776676646706584,3.1593443113772457,8.07294610778443,8.38174251497006,8.387263473053892
39,0.22344981444769155,1.5748263473053894,2.1176586826347306,3.2233982035928146,8.034601796407186,8.374886227544911,8.377089820359283
40,0.22917951848230636,1.6056497005988026,2.1564850299401197,3.2864011976047904,7.995479041916167,8.362317365269462,8.372670658682635
41,0.2349092225169212,1.6358443113772456,2.194188622754491,3.34837125748503,7.95567365269461,8.349577844311378,8.368479041916169
42,0.24063838637014312,1.6654101796407186,2.230820359281437,3.4093383233532935,7.915299401197604,8.336694610778444,8.364497005988024
43,0.24636809040475793,1.6943413173652695,2.266437125748503,3.4693293413173656,7.874458083832335,8.323694610778443,8.360709580838323
44,0.25209725425797985,1.7226377245508981,2.3011047904191617,3.52837125748503,7.833257485029941,8.31059880239521,8.357101796407186
45,0.25782695829259467,1.7502964071856288,2.3348952095808384,3.5864970059880243,7.791799401197605,8.297434131736527,8.35365868263473
46,0.2635566623272095,1.777314371257485,2.367880239520958,3.6437395209580843,7.750185628742515,8.284230538922158,8.350362275449102
