,0,1,2,3,4,5,6
0,0.0,-0.0,-0.0,0.0,8.616065868263473,8.616065868263473,8.616065868263473
1,0.00999971132473081,0.040556886227544914,0.040556886227544914,0.07876646706586826,8.615934131736527,8.615934131736527,8.616002994011977
2,0.020000577350538378,0.0810868263473054,0.0810868263473054,0.15753892215568863,8.61552994011976,8.61552994011976,8.615808383233533
3,0.030000288675269188,0.12156287425149702,0.12156287425149702,0.2363233532934132,8.614859281437127,8.614859281437127,8.615476047904192
4,0.039999999999999994,0.16195808383233534,0.16195808383233534,0.31511976047904194,8.613916167664671,8.613916167664671,8.615005988023952
5,0.04999971132473081,0.20224550898203594,0.20224550898203594,0.39393712574850304,8.612709580838324,8.612709580838324,8.614389221556886
6,0.060000577350538375,0.2423982035928144,0.2423982035928144,0.47278143712574855,8.611230538922156,8.611230538922156,8.613610778443114
7,0.0700002886752692,0.2823922155688623,0.2823922155688623,0.5516497005988025,8.60948502994012,8.60948502994012,8.612661676646706
8,0.07999999999999999,0.3221976047904192,0.3221976047904192,0.6305479041916169,8.607473053892216,8.607473053892216,8.611526946107785
9,0.08999971132473081,0.36178443113772457,0.36178443113772457,0.7094820359281437,8.605191616766469,8.605191616766469,8.610191616766468
10,0.10000057735053837,0.4011317365269461,0.4011317365269461,0.7884491017964071,8.602646706586826,8.602646706586826,8.6086377245509
11,0.11000028867526919,0.44020958083832334,0.44020958083832334,0.8674491017964072,8.59983532934132,8.59983532934132,8.606847305389222
12,0.12,0.4789910179640719,0.4789910179640719,0.9464820359281437,8.59676646706587,8.59676646706587,8.604799401197605
13,0.12999971132473082,0.5174491017964072,0.5174491017964072,1.025547904191617,8.593434131736526,8.593434131736526,8.602473053892217
14,0.1400005773505384,0.5555568862275448,0.5555568862275448,1.1046437125748503,8.589847305389222,8.589847305389222,8.599850299401199
15,0.15000028867526918,0.5932874251497006,0.5932874251497006,1.1837634730538924,8.586005988023953,8.586005988023953,8.596904191616767
16,0.15999999999999998,0.6306107784431138,0.6306107784431138,1.2629041916167665,8.581916167664671,8.581916167664671,8.593616766467065
17,0.1699997113247308,0.6675059880239521,0.6675059880239521,1.3420598802395212,8.577586826347305,8.577586826347305,8.589967065868263
18,0.18000057735053837,0.7039431137724551,0.7039431137724551,1.4212215568862276,8.573020958083834,8.573020958083834,8.585934131736527
19,0.19000028867526916,0.7398952095808383,0.7398952095808383,1.500377245508982,8.568224550898204,8.568224550898204,8.581497005988025
20,0.19999999999999998,0.7753383233532934,0.7753383233532934,1.5795239520958086,8.563206586826348,8.563206586826348,8.576634730538924
21,0.2099997113247308,0.8102485029940121,0.8102485029940121,1.6586467065868264,8.557979041916168,8.557979041916168,8.571329341317366
22,0.22000057735053838,0.8445958083832336,0.8445958083832336,1.7377305389221558,8.552550898203593,8.552550898203593,8.565565868263473
23,0.23000028867526917,0.8783592814371257,0.8783592814371257,1.8167664670658683,8.546934131736528,8.546934131736528,8.559329341317365
24,0.24,0.9115179640718564,0.9115179640718564,1.8957335329341318,8.541140718562874,8.541140718562874,8.552601796407187
25,0.2499997113247308,0.9440419161676646,0.9440419161676646,1.974622754491018,8.535182634730539,8.535182634730539,8.545377245508982
26,0.2600005773505384,0.9759131736526947,0.9759131736526947,2.053413173652695,8.529074850299402,8.529074850299402,8.5376377245509
27,0.2700002886752692,1.007110778443114,1.007110778443114,2.1320868263473054,8.522835329341317,8.522835329341317,8.52938023952096
28,0.27999999999999997,1.03761377245509,1.03761377245509,2.210622754491018,8.516479041916169,8.516479041916169,8.520598802395211
29,0.2899997113247308,1.0674011976047906,1.0674011976047906,2.289005988023952,8.510020958083832,8.510020958083832,8.511284431137724
30,0.30000057735053837,1.0964580838323352,1.0964580838323352,2.3672125748502992,8.50144011976048,8.503482035928144,8.503482035928144
31,0.31000028867526913,1.1247664670658684,1.1247664670658684,2.445221556886228,8.491062874251497,8.496880239520959,8.496880239520959
32,0.31999999999999995,1.152308383233533,1.152308383233533,2.5230119760479046,8.480152694610778,8.490230538922155,8.490230538922155
33,0.32999971132473077,1.1790778443113772,1.1790778443113772,2.600562874251497,8.4687125748503,8.483559880239522,8.483559880239522
34,0.3400005773505384,1.205053892215569,1.205053892215569,2.6778473053892218,8.456751497005987,8.476880239520957,8.476880239520957
35,0.35000028867526917,1.2302305389221557,1.2302305389221557,2.7548443113772456,8.444272455089822,8.470215568862276,8.470215568862276
36,0.36,1.2545988023952095,1.2545988023952095,2.8315329341317366,8.431287425149701,8.46358383233533,8.46358383233533
37,0.3699997113247308,1.2781526946107784,1.2781526946107784,2.9078862275449104,8.417802395209582,8.457002994011978,8.457002994011978
38,0.3800005773505383,1.3008862275449102,1.3008862275449102,2.9838802395209583,8.403829341317365,8.45049401197605,8.45049401197605
39,0.39000028867526915,1.3227934131736527,1.3227934131736527,3.059497005988024,8.389380239520959,8.444077844311376,8.444077844311376
40,0.39999999999999997,1.343877245508982,1.343877245508982,3.1347065868263475,8.374467065868263,8.437763473053893,8.437763473053893
41,0.4099997113247308,1.3641347305389222,1.3641347305389222,3.209494011976048,8.359104790419162,8.431577844311379,8.431577844311379
42,0.42000057735053836,1.3835748502994012,1.3835748502994012,3.2838323353293415,8.34330239520958,8.42552994011976,8.42552994011976
43,0.4300002886752692,1.4021946107784433,1.4021946107784433,3.357700598802395,8.327077844311377,8.419634730538922,8.419634730538922
44,0.43999999999999995,1.4200059880239522,1.4200059880239522,3.4310748502994013,8.310440119760479,8.41391017964072,8.41391017964072
45,0.44999971132473077,1.4370179640718563,1.4370179640718563,3.503940119760479,8.293407185628743,8.408365269461079,8.408365269461079
46,0.46000057735053834,1.453239520958084,1.453239520958084,3.5762754491017965,8.275988023952097,8.40300898203593,8.40300898203593
47,0.47000028867526916,1.468685628742515,1.468685628742515,3.648062874251497,8.25819760479042,8.397853293413174,8.397853293413174
48,0.48,1.4833682634730538,1.4833682634730538,3.719281437125749,8.240041916167664,8.392901197604791,8.392901197604791
49,0.4899997113247308,1.497302395209581,1.497302395209581,3.789916167664671,8.221535928143714,8.388164670658682,8.388164670658682
