,0,1,2,3,4,5,6
49,0.49,1.9837964071856287,1.9837964071856287,3.900529940119761,7.9942035928143715,7.9942035928143715,8.428266467065868
50,0.5,1.9979910179640719,1.9979910179640719,3.973910179640719,7.983338323353294,7.983338323353294,8.41268862275449
51,0.51,2.0111736526946107,2.0111736526946107,4.04687125748503,7.973224550898204,7.973224550898204,8.396625748502993
52,0.52,2.023392215568862,2.023392215568862,4.11940119760479,7.963850299401197,7.963850299401197,8.380074850299401
53,0.53,2.034694610778443,2.034694610778443,4.191491017964072,7.955191616766467,7.955191616766467,8.363032934131738
54,0.54,2.045131736526946,2.045131736526946,4.26312874251497,7.947230538922156,7.947230538922156,8.345497005988024
55,0.55,2.0547485029940122,2.0547485029940122,4.334302395209582,7.939937125748503,7.939937125748503,8.327461077844312
56,0.56,2.0635898203592817,2.0635898203592817,4.404997005988024,7.93328143712575,7.93328143712575,8.308922155688622
57,0.57,2.0717035928143717,2.0717035928143717,4.475203592814371,7.927224550898203,7.927224550898203,8.289868263473053
58,0.58,2.079134730538922,2.079134730538922,4.544910179640719,7.921730538922156,7.921730538922156,8.270299401197605
59,0.59,2.0859221556886225,2.085925149700599,4.614107784431138,7.916757485029939,7.916757485029939,8.250203592814373
60,0.6,2.0921077844311378,2.0921077844311378,4.682781437125748,7.912269461077844,7.912269461077844,8.229574850299402
61,0.61,2.0977275449101795,2.0977275449101795,4.750922155688623,7.908218562874252,7.908218562874252,8.208404191616767
62,0.62,2.1028173652694613,2.1028173652694613,4.818520958083833,7.90456886227545,7.90456886227545,8.186688622754492
63,0.63,2.1074041916167663,2.1074041916167663,4.885562874251497,7.901275449101797,7.901275449101797,8.164422155688625
64,0.64,2.1115239520958085,2.1115239520958085,4.952041916167665,7.8982994011976055,7.8982994011976055,8.141592814371258
65,0.65,2.1152005988023954,2.1152005988023954,5.0179491017964075,7.895601796407186,7.895601796407186,8.118194610778444
66,0.66,2.1184580838323357,2.1184580838323357,5.08327245508982,7.89314371257485,7.89314371257485,8.09422754491018
67,0.67,2.121320359281437,2.121320359281437,5.148005988023952,7.890889221556886,7.890889221556886,8.069685628742514
68,0.68,2.123811377245509,2.123811377245509,5.212140718562875,7.888805389221558,7.888805389221558,8.044559880239522
69,0.69,2.1259461077844315,2.1259461077844315,5.275667664670659,7.8868622754491025,7.8868622754491025,8.018853293413175
70,0.7,2.127748502994012,2.127748502994012,5.338580838323354,7.885032934131736,7.885032934131736,7.992556886227544
71,0.71,2.1292305389221555,2.1292305389221555,5.400877245508982,7.883290419161677,7.883290419161677,7.965673652694611
72,0.72,2.1304101796407187,2.1304101796407187,5.4625479041916165,7.881613772455091,7.881613772455091,7.93819760479042
73,0.73,2.131305389221557,2.131305389221557,5.523589820359281,7.879988023952096,7.879988023952096,7.910131736526946
74,0.74,2.131931137724551,2.131931137724551,5.584,7.878389221556886,7.878389221556886,7.881473053892216
75,0.75,2.132302395209581,2.132302395209581,5.643772455089821,7.852221556886229,7.876808383233533,7.876808383233533
76,0.76,2.132434131736527,2.132437125748503,5.702904191616767,7.822380239520958,7.875236526946107,7.875236526946107
77,0.77,2.1323473053892217,2.132350299401198,5.761395209580838,7.7919491017964075,7.873667664670659,7.873667664670659
78,0.78,2.132056886227545,2.132056886227545,5.8192425149700595,7.760928143712574,7.872092814371259,7.872092814371259
79,0.79,2.1315808383233534,2.1315808383233534,5.876446107784432,7.729317365269462,7.870508982035928,7.870508982035928
80,0.8,2.130934131736527,2.130934131736527,5.933008982035928,7.6971257485029945,7.868922155688623,7.868922155688623
81,0.81,2.130140718562874,2.130140718562874,5.9889251497005995,7.664347305389223,7.867329341317365,7.867329341317365
82,0.82,2.1292125748502997,2.1292155688622754,6.044200598802395,7.630988023952096,7.865736526946108,7.865736526946108
83,0.83,2.1281766467065872,2.128179640718563,6.098835329341317,7.5970479041916175,7.864152694610778,7.864152694610778
84,0.84,2.127050898203593,2.127053892215569,6.152832335329342,7.562532934131737,7.862577844311377,7.862577844311377
85,0.85,2.12585628742515,2.12585628742515,6.206194610778444,7.52744011976048,7.861026946107784,7.861026946107784
86,0.86,2.12461377245509,2.12461377245509,6.258922155688623,7.491775449101797,7.859505988023952,7.859505988023952
87,0.87,2.1233443113772457,2.1233443113772457,6.311017964071857,7.455535928143713,7.8580239520958095,7.8580239520958095
88,0.88,2.122065868263473,2.122065868263473,6.362488023952096,7.418727544910181,7.856595808383234,7.856595808383234
89,0.89,2.120802395209581,2.120802395209581,6.413335329341318,7.381350299401198,7.855230538922157,7.855230538922157
90,0.9,2.1195748502994016,2.1195748502994016,6.463559880239521,7.34340119760479,7.8539401197604795,7.8539401197604795
91,0.91,2.1183952095808385,2.1183952095808385,6.513170658682634,7.304886227544911,7.852733532934132,7.852733532934132
92,0.92,2.1172904191616766,2.1172904191616766,6.562170658682635,7.2658023952095805,7.851619760479043,7.851619760479043
93,0.93,2.1162724550898204,2.1162724550898204,6.610562874251498,7.2261497005988025,7.850613772455091,7.850613772455091
94,0.94,2.1153562874251497,2.1153562874251497,6.6583502994011985,7.185928143712575,7.8497215568862275,7.8497215568862275
95,0.95,2.114556886227545,2.114556886227545,6.705535928143713,7.145134730538922,7.848949101796407,7.848949101796407
96,0.96,2.1138862275449104,2.1138862275449104,6.752125748502994,7.103775449101796,7.848308383233534,7.848308383233534
97,0.97,2.113353293413174,2.113353293413174,6.7981257485029944,7.061841317365269,7.847802395209581,7.847802395209581
98,0.98,2.1129670658682635,2.1129670658682635,6.843532934131737,7.019335329341318,7.847440119760479,7.847440119760479
99,0.99,2.1127335329341315,2.1127335329341315,6.88835628742515,6.976254491017964,7.847218562874252,7.847218562874252
100,1.0,2.112655688622755,2.112655688622755,6.932595808383233,6.932595808383233,7.847146706586827,7.847146706586827
