0.69	-5.441400	-5.247800	-3.946800	-3.261500	-2.966400	-2.177800	-0.374900	1.657400	2.680400	2.688400	4.107700
0.70	-5.475500	-5.238000	-3.949300	-3.258800	-2.891900	-2.168200	-0.386000	1.675400	2.661800	2.715500	4.079900
0.71	-5.508900	-5.228300	-3.952900	-3.255100	-2.815800	-2.159300	-0.396600	1.692900	2.635100	2.752500	4.051400
0.72	-5.541400	-5.218900	-3.957200	-3.250400	-2.738300	-2.150900	-0.406800	1.709800	2.608700	2.791400	4.022400
0.73	-5.573100	-5.209800	-3.962300	-3.244700	-2.659900	-2.143300	-0.416600	1.726000	2.582500	2.832100	3.992900
0.74	-5.603800	-5.200900	-3.967900	-3.238100	-2.580600	-2.136400	-0.426000	1.741400	2.556700	2.874600	3.963200
0.75	-5.633600	-5.192400	-3.973900	-3.230500	-2.500900	-2.130200	-0.435100	1.756000	2.531400	2.918700	3.933400
0.76	-5.662500	-5.184300	-3.980200	-3.222000	-2.420800	-2.124700	-0.443800	1.769600	2.506700	2.964500	3.903500
0.77	-5.690300	-5.176600	-3.986800	-3.212600	-2.340600	-2.120000	-0.452300	1.782300	2.482600	3.011600	3.873800
0.78	-5.717100	-5.169300	-3.993500	-3.202300	-2.260500	-2.116100	-0.460600	1.793900	2.459400	3.060000	3.844400
0.79	-5.742900	-5.162500	-4.000400	-3.191400	-2.180600	-2.112900	-0.468900	1.804400	2.437000	3.109500	3.815500
0.80	-5.767600	-5.156000	-4.007200	-3.179700	-2.110400	-2.101200	-0.477000	1.813800	2.415700	3.159900	3.787200
0.81	-5.791200	-5.150000	-4.014000	-3.167500	-2.108600	-2.022500	-0.485300	1.822000	2.395400	3.210800	3.759800
0.82	-5.813800	-5.144500	-4.020800	-3.154700	-2.107500	-1.944600	-0.493800	1.829100	2.376300	3.262000	3.733500
0.83	-5.835200	-5.139300	-4.027400	-3.141600	-2.107000	-1.867700	-0.502600	1.834900	2.358300	3.312900	3.708900
0.84	-5.855400	-5.134600	-4.033900	-3.128100	-2.107200	-1.791900	-0.511800	1.839600	2.341700	3.362700	3.686500
0.85	-5.874500	-5.130200	-4.040100	-3.114500	-2.107800	-1.717600	-0.521500	1.843200	2.326300	3.410000	3.667600
0.86	-5.892500	-5.126300	-4.046100	-3.100900	-2.109000	-1.644800	-0.531900	1.845700	2.312300	3.452300	3.654500
0.87	-5.909200	-5.122700	-4.051900	-3.087300	-2.110500	-1.573700	-0.543100	1.847100	2.299600	3.484800	3.651800
0.88	-5.924800	-5.119500	-4.057300	-3.074000	-2.112500	-1.504500	-0.555300	1.847700	2.288200	3.502000	3.664600
0.89	-5.939200	-5.116600	-4.062400	-3.061000	-2.114700	-1.437400	-0.568500	1.847500	2.278100	3.504200	3.692500
0.90	-5.952300	-5.114100	-4.067200	-3.048600	-2.117100	-1.372500	-0.583000	1.846600	2.269200	3.497500	3.728900
0.91	-5.964300	-5.111800	-4.071500	-3.036800	-2.119600	-1.310100	-0.598800	1.845200	2.261400	3.487000	3.768300
0.92	-5.975000	-5.109900	-4.075500	-3.025700	-2.122200	-1.250300	-0.616100	1.843500	2.254700	3.475500	3.807600
0.93	-5.984400	-5.108200	-4.079000	-3.015600	-2.124800	-1.193200	-0.634800	1.841500	2.249000	3.464100	3.845000
0.94	-5.992600	-5.106800	-4.082100	-3.006500	-2.127200	-1.139100	-0.655100	1.839500	2.244300	3.453600	3.879400
0.95	-5.999600	-5.105600	-4.084800	-2.998600	-2.129400	-1.088400	-0.676900	1.837600	2.240400	3.444400	3.910000
0.96	-6.005300	-5.104600	-4.087000	-2.992000	-2.131300	-1.041400	-0.699900	1.835800	2.237200	3.436600	3.936000
0.97	-6.009700	-5.103900	-4.088700	-2.986700	-2.132800	-0.999000	-0.723500	1.834300	2.234900	3.430400	3.956900
0.98	-6.012900	-5.103400	-4.089900	-2.982900	-2.134000	-0.962900	-0.746000	1.833200	2.233200	3.425900	3.972100
0.99	-6.014800	-5.103000	-4.090600	-2.980600	-2.134700	-0.936700	-0.764100	1.832500	2.232200	3.423200	3.981500
1.00	-6.015400	-5.102900	-4.090900	-2.979800	-2.134900	-0.926500	-0.771500	1.832300	2.231900	3.422300	3.984600
