    0.1708023895E+02    0.4799714269E+02    0.2260960341E-20   -0.1129377263E-20    0.1129377263E-20    0.4799714269E+02    0.2260960341E-20   -0.2260960341E-20    0.1129377263E-20    0.4799714269E+02
    0.1769024749E+02    0.4884769594E+02   -0.2256548711E-20    0.2205814967E-23   -0.2205814967E-23    0.4884769594E+02   -0.2256548711E-20    0.2256548711E-20   -0.2205814967E-23    0.4884769594E+02
    0.1830025602E+02    0.4971501256E+02    0.0000000000E+00   -0.2205814967E-23    0.2205814967E-23    0.4971501256E+02    0.0000000000E+00    0.0000000000E+00    0.2205814967E-23    0.4971501256E+02
    0.1891026456E+02    0.5008876525E+02    0.2258754526E-20    0.0000000000E+00    0.0000000000E+00    0.5008876525E+02    0.2258754526E-20   -0.2258754526E-20    0.0000000000E+00    0.5008876525E+02
    0.1952027309E+02    0.5087097278E+02    0.2260960341E-20   -0.2205814967E-23    0.2205814967E-23    0.5087097278E+02    0.2260960341E-20   -0.2260960341E-20    0.2205814967E-23    0.5087097278E+02
    0.2013028163E+02    0.5150458690E+02   -0.2205814967E-23    0.2258754526E-20   -0.2258754526E-20    0.5150458690E+02   -0.2205814967E-23    0.2205814967E-23   -0.2258754526E-20    0.5150458690E+02
    0.2074029016E+02    0.5187503664E+02    0.0000000000E+00   -0.2258754526E-20    0.2258754526E-20    0.5187503664E+02    0.0000000000E+00    0.0000000000E+00    0.2258754526E-20    0.5187503664E+02
    0.2135029869E+02    0.5232930760E+02   -0.2205814967E-23   -0.2256548711E-20    0.2256548711E-20    0.5232930760E+02   -0.2205814967E-23    0.2205814967E-23    0.2256548711E-20    0.5232930760E+02
    0.2196030723E+02    0.5254268821E+02    0.2205814967E-23   -0.2258754526E-20    0.2258754526E-20    0.5254268821E+02    0.2205814967E-23   -0.2205814967E-23    0.2258754526E-20    0.5254268821E+02
    0.2257031576E+02    0.5304367157E+02   -0.2205814967E-23   -0.2258754526E-20    0.2258754526E-20    0.5304367157E+02   -0.2205814967E-23    0.2205814967E-23    0.2258754526E-20    0.5304367157E+02
    0.2318032430E+02    0.5338043559E+02    0.0000000000E+00   -0.2256548711E-20    0.2256548711E-20    0.5338043559E+02    0.0000000000E+00    0.0000000000E+00    0.2256548711E-20    0.5338043559E+02
    0.2379033283E+02    0.5351450403E+02    0.0000000000E+00   -0.2258754526E-20    0.2258754526E-20    0.5351450403E+02    0.0000000000E+00    0.0000000000E+00    0.2258754526E-20    0.5351450403E+02
    0.2440034136E+02    0.5394233265E+02    0.0000000000E+00   -0.2260960341E-20    0.2260960341E-20    0.5394233265E+02    0.0000000000E+00    0.0000000000E+00    0.2260960341E-20    0.5394233265E+02
    0.2501034990E+02    0.5422555617E+02   -0.2205814967E-23   -0.2258754526E-20    0.2258754526E-20    0.5422555617E+02   -0.2205814967E-23    0.2205814967E-23    0.2258754526E-20    0.5422555617E+02
    0.2562035843E+02    0.5450271763E+02   -0.2205814967E-23   -0.2256548711E-20    0.2256548711E-20    0.5450271763E+02   -0.2205814967E-23    0.2205814967E-23    0.2256548711E-20    0.5450271763E+02
    0.2623036697E+02    0.5470750233E+02   -0.2205814967E-23   -0.2256548711E-20    0.2256548711E-20    0.5470750233E+02   -0.2205814967E-23    0.2205814967E-23    0.2256548711E-20    0.5470750233E+02
    0.2684037550E+02    0.5487885099E+02    0.0000000000E+00   -0.2260960341E-20    0.2260960341E-20    0.5487885099E+02    0.0000000000E+00    0.0000000000E+00    0.2260960341E-20    0.5487885099E+02
    0.2745038403E+02    0.5511142347E+02    0.0000000000E+00   -0.2260960341E-20    0.2260960341E-20    0.5511142347E+02    0.0000000000E+00    0.0000000000E+00    0.2260960341E-20    0.5511142347E+02
    0.2806039257E+02    0.5523840385E+02    0.2205814967E-23   -0.2256548711E-20    0.2256548711E-20    0.5523840385E+02    0.2205814967E-23   -0.2205814967E-23    0.2256548711E-20    0.5523840385E+02
    0.2867040110E+02    0.5542439543E+02    0.2205814967E-23   -0.2256548711E-20    0.2256548711E-20    0.5542439543E+02    0.2205814967E-23   -0.2205814967E-23    0.2256548711E-20    0.5542439543E+02
    0.2928040964E+02    0.5555777248E+02    0.0000000000E+00   -0.2258754526E-20    0.2258754526E-20    0.5555777248E+02    0.0000000000E+00    0.0000000000E+00    0.2258754526E-20    0.5555777248E+02
    0.2989041817E+02    0.5572886584E+02    0.0000000000E+00   -0.2258754526E-20    0.2258754526E-20    0.5572886584E+02    0.0000000000E+00    0.0000000000E+00    0.2258754526E-20    0.5572886584E+02
    0.3050042670E+02    0.5588420610E+02    0.2205814967E-23   -0.2258754526E-20    0.2258754526E-20    0.5588420610E+02    0.2205814967E-23   -0.2205814967E-23    0.2258754526E-20    0.5588420610E+02
    0.3111043524E+02    0.5602576381E+02   -0.2205814967E-23   -0.2260960341E-20    0.2260960341E-20    0.5602576381E+02   -0.2205814967E-23    0.2205814967E-23    0.2260960341E-20    0.5602576381E+02
    0.3172044377E+02    0.5621683779E+02   -0.2205814967E-23   -0.2260960341E-20    0.2260960341E-20    0.5621683779E+02   -0.2205814967E-23    0.2205814967E-23    0.2260960341E-20    0.5621683779E+02
    0.3233045231E+02    0.5632142466E+02    0.0000000000E+00   -0.2256548711E-20    0.2256548711E-20    0.5632142466E+02    0.0000000000E+00    0.0000000000E+00    0.2256548711E-20    0.5632142466E+02
    0.3294046084E+02    0.5643652110E+02    0.2205814967E-23   -0.2258754526E-20    0.2258754526E-20    0.5643652110E+02    0.2205814967E-23   -0.2205814967E-23    0.2258754526E-20    0.5643652110E+02
    0.3355046938E+02    0.5651323778E+02    0.0000000000E+00   -0.2256548711E-20    0.2256548711E-20    0.5651323778E+02    0.0000000000E+00    0.0000000000E+00    0.2256548711E-20    0.5651323778E+02
