3.2921100E-12	0.0000000E+0	0.0000000E+0
3.2921100E-12	0.0000000E+0	0.0000000E+0
3.2921100E-12	0.0000000E+0	0.0000000E+0
8.8299600E+0	0.0000000E+0	0.0000000E+0
8.8299600E+0	0.0000000E+0	0.0000000E+0
8.8299600E+0	0.0000000E+0	0.0000000E+0
1.6672230E-1	2.4256200E+6	4.1462320E+1
1.6672230E-1	2.4256200E+6	4.1585600E+1
3.2216400E-1	1.4130300E+7	4.5285680E+2
8.8234800E+0	1.4242100E+0	5.5532160E-13
8.8265700E+0	7.4367600E-1	1.5078960E-13
8.8265700E+0	7.4367500E-1	1.5077360E-13
3.3120600E-1	8.8452500E+5	1.4258160E+1
3.3120600E-1	8.8452800E+5	1.4281360E+1
6.4434000E-1	7.0289800E+6	1.9474400E+2
8.8044900E+0	2.7688400E+0	2.1713600E-12
8.8165500E+0	1.4580100E+0	5.9384320E-13
8.8165500E+0	1.4580100E+0	5.9383440E-13
4.9126500E-1	5.6488500E+5	8.2704800E+0
4.9126500E-1	5.6488500E+5	8.2805600E+0
9.6651600E-1	3.6815400E+6	8.0712800E+1
8.7743400E+0	3.9016000E+0	4.6184080E-12
8.8002300E+0	2.1079200E+0	1.2945360E-12
8.8002300E+0	2.1079200E+0	1.2945680E-12
6.4480500E-1	4.8719500E+5	6.2638240E+0
6.4480500E-1	4.8719600E+5	6.2705760E+0
1.2886320E+0	1.2595200E+6	2.0217040E+1
8.7350100E+0	4.7678000E+0	7.5488240E-12
8.7782400E+0	2.4360700E+0	2.0003280E-12
8.7782400E+0	2.4360700E+0	2.0004560E-12
7.8992100E-1	4.5390400E+5	4.9763680E+0
7.8992100E-1	4.5390300E+5	4.9814160E+0
1.6105350E+0	5.0163700E+5	5.5196480E+0
8.6889000E+0	5.4022900E+0	1.0649680E-11
8.7514200E+0	2.7698600E+0	2.8322000E-12
8.7514200E+0	2.7698600E+0	2.8325280E-12
9.2495100E-1	4.1729000E+5	3.8063040E+0
9.2495100E-1	4.1728900E+5	3.8101360E+0
1.9319250E+0	2.0744000E+5	1.4818640E+0
8.6386200E+0	5.9995200E+0	1.3992320E-11
8.7209100E+0	2.8263600E+0	3.4139840E-12
8.7209100E+0	2.8263600E+0	3.4146240E-12
1.0485900E+0	3.6936900E+5	2.7481120E+0
1.0485900E+0	3.6936900E+5	2.7509680E+0
2.2523010E+0	9.0251700E+4	4.0049440E-1
8.5864500E+0	6.5924500E+0	1.7499760E-11
