# 4x4x3 supercell for harmonic, 4x4x3 supercell for cubic ifcs
# 53x53x33 k points for kappa
# cubic ifcs up to 15NN shell trained with ordinary least squares by 200 configurations.
# Temperature = 300 K
"k index (irred.)" "branch index" "f (THz)" "lifetime (ps)" "mfp (nm)" multiplicity "modal kappa^{xx} (W/mK)" "modal kappa^{yy} (W/mK)" "modal kappa^{zz} (W/mK)"
364 10 20.04517 5.10310 1.25443 12 0.00000 0.00000 0.00000
364 11 21.50408 4.02527 3.75445 12 0.00000 0.00000 0.00000
364 12 23.37890 3.84953 15.73740 12 0.00004 0.00004 0.00000
365 1 6.91522 28.31210 80.43390 12 0.00009 0.00009 0.00055
365 2 7.43197 18.37850 65.07390 12 0.00027 0.00027 0.00019
365 3 9.62885 9.86956 15.96870 12 0.00002 0.00002 0.00004
365 4 11.00340 5.31841 29.12680 12 0.00002 0.00002 0.00040
365 5 14.32157 5.90991 40.17870 12 0.00023 0.00023 0.00017
365 6 16.02142 4.45558 13.94060 12 0.00004 0.00004 0.00001
365 7 18.95306 3.12076 2.92887 12 0.00000 0.00000 0.00000
365 8 19.69535 4.16243 0.95464 12 0.00000 0.00000 0.00000
365 9 19.98974 4.99124 2.31829 12 0.00000 0.00000 0.00000
365 10 20.03237 5.09106 1.35088 12 0.00000 0.00000 0.00000
365 11 21.54497 4.01176 4.81708 12 0.00000 0.00000 0.00000
365 12 23.33414 3.93274 16.10190 12 0.00004 0.00004 0.00000
366 1 7.07028 26.38930 78.82280 12 0.00008 0.00008 0.00059
366 2 7.33310 18.24100 56.03130 12 0.00022 0.00022 0.00011
366 3 9.55238 10.09510 17.65460 12 0.00002 0.00002 0.00005
366 4 10.68038 5.77268 32.64690 12 0.00002 0.00002 0.00047
366 5 14.53454 6.18267 41.91220 12 0.00024 0.00024 0.00017
366 6 16.08743 4.77574 15.68000 12 0.00005 0.00005 0.00001
366 7 19.01224 3.05663 3.24204 12 0.00000 0.00000 0.00001
366 8 19.70995 4.13427 1.03705 12 0.00000 0.00000 0.00000
366 9 20.01211 4.74256 1.76868 12 0.00000 0.00000 0.00000
366 10 20.01819 5.06763 1.43115 12 0.00000 0.00000 0.00000
366 11 21.59723 4.02530 6.10331 12 0.00000 0.00000 0.00001
366 12 23.28083 3.97914 16.32350 12 0.00004 0.00004 0.00000
367 1 7.23465 24.36270 75.35930 12 0.00007 0.00007 0.00059
367 2 7.26319 17.49760 44.54150 12 0.00016 0.00016 0.00004
367 3 9.46592 10.41570 19.62840 12 0.00002 0.00002 0.00007
367 4 10.34788 6.25240 35.95380 12 0.00002 0.00002 0.00054
367 5 14.74463 6.43909 43.17390 12 0.00025 0.00025 0.00017
367 6 16.13582 5.07925 17.58940 12 0.00006 0.00006 0.00000
367 7 19.07972 3.10736 3.67173 12 0.00000 0.00000 0.00001
367 8 19.72574 4.12289 1.10944 12 0.00000 0.00000 0.00000
367 9 20.00278 5.07498 1.50589 12 0.00000 0.00000 0.00000
367 10 20.02587 4.57765 1.30730 12 0.00000 0.00000 0.00000
367 11 21.66219 3.95703 7.39134 12 0.00001 0.00001 0.00001
367 12 23.21854 4.01337 16.49940 12 0.00004 0.00004 0.00001
368 1 7.22884 17.26660 35.25710 12 0.00011 0.00011 0.00000
368 2 7.40553 24.91430 78.74750 12 0.00007 0.00007 0.00064
368 3 9.36956 10.88100 22.01450 12 0.00002 0.00002 0.00009
368 4 10.01070 6.90363 39.81620 12 0.00002 0.00002 0.00062
368 5 14.94741 6.58738 43.37520 12 0.00024 0.00024 0.00016
368 6 16.16565 5.37824 19.71370 12 0.00008 0.00008 0.00000
368 7 19.15461 3.09676 3.99525 12 0.00000 0.00000 0.00001
368 8 19.74259 4.18327 1.18916 12 0.00000 0.00000 0.00000
368 9 19.98635 5.06642 1.56165 12 0.00000 0.00000 0.00000
368 10 20.02814 4.41681 1.35148 12 0.00000 0.00000 0.00000
368 11 21.74053 3.73271 8.35002 12 0.00001 0.00001 0.00001
368 12 23.14698 4.03670 16.62790 12 0.00004 0.00004 0.00001
369 1 7.23456 13.88850 23.67250 12 0.00006 0.00006 0.00001
369 2 7.58031 23.96400 76.49090 12 0.00007 0.00007 0.00063
369 3 9.26347 11.38480 24.62840 12 0.00002 0.00002 0.00011
369 4 9.67334 7.89291 45.06120 12 0.00002 0.00002 0.00071
369 5 15.13943 6.69554 43.02570 12 0.00024 0.00024 0.00014
369 6 16.17680 5.68309 22.07500 12 0.00009 0.00009 0.00000
369 7 19.23564 2.96635 4.09203 12 0.00000 0.00000 0.00001
369 8 19.76028 4.23935 1.25746 12 0.00000 0.00000 0.00000
369 9 19.96909 5.07102 1.60771 12 0.00000 0.00000 0.00000
369 10 20.01693 3.70139 1.70470 12 0.00000 0.00000 0.00000
369 11 21.83191 3.76836 9.80213 12 0.00001 0.00001 0.00001
369 12 23.06615 4.05650 16.72910 12 0.00004 0.00004 0.00001
370 1 7.28313 12.13120 20.73850 12 0.00003 0.00003 0.00005
370 2 7.75659 23.21550 74.06040 12 0.00006 0.00006 0.00061
370 3 9.14784 12.17730 28.04460 12 0.00003 0.00003 0.00014
370 4 9.34015 8.51630 47.48320 12 0.00002 0.00002 0.00074
370 5 15.31802 6.73375 41.99990 12 0.00023 0.00023 0.00012
370 6 16.16961 5.96806 24.55000 12 0.00011 0.00011 0.00000
370 7 19.32138 2.79439 4.04032 12 0.00000 0.00000 0.00001
370 8 19.77860 4.33872 1.32973 12 0.00000 0.00000 0.00000
370 9 19.95113 5.02497 1.62487 12 0.00000 0.00000 0.00000
370 10 19.99130 3.68029 2.45056 12 0.00000 0.00000 0.00000
370 11 21.93500 3.84833 11.31310 12 0.00001 0.00001 0.00002
370 12 22.97615 4.22819 17.42980 12 0.00004 0.00004 0.00001
371 1 7.37522 10.96670 22.63240 12 0.00001 0.00001 0.00012
371 2 7.93227 21.69330 68.53380 12 0.00006 0.00006 0.00056
371 3 9.01554 8.99190 48.24860 12 0.00002 0.00002 0.00074
371 4 9.02294 13.24500 32.32830 12 0.00003 0.00003 0.00018
371 5 15.48134 6.73681 40.59370 12 0.00022 0.00022 0.00010
371 6 16.14454 6.23123 27.09950 12 0.00012 0.00012 0.00000
371 7 19.41027 2.86655 4.26163 12 0.00000 0.00000 0.00001
371 8 19.79742 4.30006 1.35113 12 0.00000 0.00000 0.00000
371 9 19.93263 4.87735 1.59728 12 0.00000 0.00000 0.00000
371 10 19.95137 3.61185 3.15445 12 0.00000 0.00000 0.00000
371 11 22.04761 3.80004 12.30390 12 0.00002 0.00002 0.00002
371 12 22.87740 4.34751 17.86750 12 0.00004 0.00004 0.00002
372 1 7.50989 10.01180 26.04620 12 0.00000 0.00000 0.00021
372 2 8.10552 20.78360 64.49510 12 0.00005 0.00005 0.00051
372 3 8.70405 9.05454 45.98020 12 0.00001 0.00001 0.00068
372 4 8.88909 14.58610 37.55520 12 0.00003 0.00003 0.00023
372 5 15.62818 6.76811 39.24290 12 0.00021 0.00021 0.00008
372 6 16.10191 6.41159 29.41780 12 0.00014 0.00014 0.00001
372 7 19.50048 2.74367 4.11386 12 0.00000 0.00000 0.00001
372 8 19.81661 4.22583 1.35292 12 0.00000 0.00000 0.00000
372 9 19.89815 3.25151 3.45140 12 0.00000 0.00000 0.00001
372 10 19.91371 4.64459 1.53149 12 0.00000 0.00000 0.00000
372 11 22.16701 3.80467 13.26950 12 0.00002 0.00002 0.00002
372 12 22.77065 4.44459 18.14080 12 0.00004 0.00004 0.00002
373 1 7.68464 9.51821 30.34990 12 0.00000 0.00000 0.00030
373 2 8.27478 19.45810 58.87930 12 0.00005 0.00005 0.00045
373 3 8.41041 9.32537 43.94020 12 0.00001 0.00001 0.00062
373 4 8.74671 15.73150 42.51840 12 0.00004 0.00004 0.00028
373 5 15.75784 6.77125 37.65360 12 0.00020 0.00020 0.00006
373 6 16.04198 6.57475 31.75700 12 0.00015 0.00015 0.00002
373 7 19.59009 2.27443 3.36923 12 0.00000 0.00000 0.00001
373 8 19.83328 3.15639 3.84954 12 0.00000 0.00000 0.00001
373 9 19.83601 4.09130 1.32803 12 0.00000 0.00000 0.00000
373 10 19.89450 4.28816 1.41677 12 0.00000 0.00000 0.00000
373 11 22.29035 4.05512 14.95510 12 0.00003 0.00003 0.00002
373 12 22.65693 4.49703 18.13090 12 0.00004 0.00004 0.00002
374 1 7.89590 9.88666 37.13050 12 0.00000 0.00000 0.00043
374 2 8.13943 9.83027 41.96320 12 0.00000 0.00000 0.00055
374 3 8.43877 17.87110 52.38490 12 0.00004 0.00004 0.00038
374 4 8.59637 16.64620 46.98390 12 0.00004 0.00004 0.00033
374 5 15.87002 6.73357 35.81040 12 0.00018 0.00018 0.00004
374 6 15.96470 6.67469 33.86680 12 0.00017 0.00017 0.00003
374 7 19.67697 2.87211 4.10673 12 0.00000 0.00000 0.00001
374 8 19.75878 3.01226 4.04505 12 0.00000 0.00000 0.00001
374 9 19.85552 3.27584 1.07363 12 0.00000 0.00000 0.00000
374 10 19.87507 3.81922 1.25913 12 0.00000 0.00000 0.00000
374 11 22.41476 4.26420 16.38120 12 0.00003 0.00003 0.00002
374 12 22.53768 4.40126 17.40250 12 0.00003 0.00003 0.00002
375 1 6.42548 36.43220 44.57220 6 0.00009 0.00009 0.00000
375 2 8.38049 18.07810 65.15750 6 0.00036 0.00036 0.00000
375 3 9.94705 8.91705 7.60461 6 0.00001 0.00001 0.00000
375 4 12.27353 4.29541 7.51344 6 0.00002 0.00002 0.00000
375 5 13.73097 5.11616 27.34730 6 0.00018 0.00018 0.00000
375 6 15.59418 2.38005 2.25407 6 0.00000 0.00000 0.00000
375 7 18.83149 2.90531 2.23541 6 0.00000 0.00000 0.00000
375 8 19.64150 4.14352 0.06968 6 0.00000 0.00000 0.00000
375 9 19.88005 6.11427 3.94976 6 0.00000 0.00000 0.00000
375 10 20.09314 5.36583 0.71337 6 0.00000 0.00000 0.00000
375 11 21.40515 3.50277 0.11494 6 0.00000 0.00000 0.00000
375 12 23.20711 3.07540 12.61430 6 0.00003 0.00003 0.00000
376 1 6.43870 36.58920 47.43380 12 0.00009 0.00009 0.00002
376 2 8.35749 18.17100 66.57440 12 0.00036 0.00036 0.00003
376 3 9.94196 8.91735 7.75642 12 0.00001 0.00001 0.00000
376 4 12.23579 4.30189 9.19193 12 0.00002 0.00002 0.00002
376 5 13.75799 5.18330 28.08560 12 0.00018 0.00018 0.00001
376 6 15.61544 2.71708 3.23342 12 0.00000 0.00000 0.00000
376 7 18.83353 2.91350 2.20853 12 0.00000 0.00000 0.00000
376 8 19.64264 4.15959 0.17235 12 0.00000 0.00000 0.00000
376 9 19.88355 6.01569 3.89862 12 0.00000 0.00000 0.00000
376 10 20.09203 5.35998 0.73984 12 0.00000 0.00000 0.00000
376 11 21.40656 3.56023 0.18689 12 0.00000 0.00000 0.00000
376 12 23.20421 3.10515 12.73750 12 0.00003 0.00003 0.00000
377 1 6.47795 36.72070 54.59870 12 0.00009 0.00009 0.00009
377 2 8.29112 18.40830 70.05150 12 0.00035 0.00035 0.00011
377 3 9.92676 8.93972 8.21450 12 0.00001 0.00001 0.00000
377 4 12.12654 4.29082 12.50460 12 0.00002 0.00002 0.00006
377 5 13.83647 5.22480 29.29990 12 0.00018 0.00018 0.00004
377 6 15.67549 2.80379 4.58502 12 0.00000 0.00000 0.00001
377 7 18.83986 2.93818 2.13692 12 0.00000 0.00000 0.00000
377 8 19.64609 4.17908 0.32155 12 0.00000 0.00000 0.00000
377 9 19.89390 5.73758 3.75085 12 0.00000 0.00000 0.00000
377 10 20.08870 5.34218 0.81166 12 0.00000 0.00000 0.00000
377 11 21.41082 3.73395 0.35493 12 0.00000 0.00000 0.00000
377 12 23.19539 3.19287 13.10120 12 0.00003 0.00003 0.00000
378 1 6.54213 35.92420 62.50300 12 0.00009 0.00009 0.00018
378 2 8.18850 18.86490 74.48420 12 0.00035 0.00035 0.00022
378 3 9.90140 9.00227 8.95884 12 0.00001 0.00001 0.00001
378 4 11.95575 4.18061 15.40830 12 0.00002 0.00002 0.00012
378 5 13.95954 5.27172 30.82370 12 0.00018 0.00018 0.00007
378 6 15.76483 3.03553 6.11818 12 0.00000 0.00000 0.00002
378 7 18.85125 3.02600 2.08297 12 0.00000 0.00000 0.00000
378 8 19.65176 4.20919 0.47262 12 0.00000 0.00000 0.00000
378 9 19.91051 5.49968 3.63545 12 0.00000 0.00000 0.00000
378 10 20.08328 5.30653 0.91110 12 0.00000 0.00000 0.00000
378 11 21.41822 3.87565 0.60626 12 0.00000 0.00000 0.00000
378 12 23.18043 3.29999 13.54800 12 0.00003 0.00003 0.00000
379 1 6.62946 34.39690 69.15050 12 0.00008 0.00008 0.00029
379 2 8.05989 19.32330 77.63190 12 0.00033 0.00033 0.00031
379 3 9.86590 9.08565 9.92929 12 0.00001 0.00001 0.00001
379 4 11.73550 4.11017 17.78590 12 0.00002 0.00002 0.00017
379 5 14.11807 5.33235 32.38600 12 0.00018 0.00018 0.00010
379 6 15.87170 3.45714 7.83598 12 0.00001 0.00001 0.00002
379 7 18.86891 2.99977 1.98402 12 0.00000 0.00000 0.00000
379 8 19.65955 4.20322 0.61399 12 0.00000 0.00000 0.00000
379 9 19.93239 5.60514 3.73463 12 0.00000 0.00000 0.00000
379 10 20.07575 5.25051 1.02066 12 0.00000 0.00000 0.00000
379 11 21.42913 3.94595 0.96251 12 0.00000 0.00000 0.00000
379 12 23.15900 3.40381 13.98590 12 0.00004 0.00004 0.00000
380 1 6.73763 32.35160 73.43640 12 0.00007 0.00007 0.00039
380 2 7.91692 18.84890 74.78290 12 0.00029 0.00029 0.00034
380 3 9.82030 9.15746 11.04850 12 0.00001 0.00001 0.00002
380 4 11.47731 4.38822 21.16500 12 0.00002 0.00002 0.00024
380 5 14.30247 5.32847 33.29190 12 0.00018 0.00018 0.00013
380 6 15.98472 3.90722 9.40422 12 0.00001 0.00001 0.00003
380 7 18.89415 3.05603 2.05370 12 0.00000 0.00000 0.00000
380 8 19.66935 4.23747 0.75284 12 0.00000 0.00000 0.00000
380 9 19.95808 5.41673 3.59572 12 0.00000 0.00000 0.00000
380 10 20.06631 5.19866 1.13250 12 0.00000 0.00000 0.00000
380 11 21.44424 4.05789 1.49052 12 0.00000 0.00000 0.00000
380 12 23.13070 3.50509 14.41870 12 0.00004 0.00004 0.00000
381 1 6.86396 29.96890 74.98280 12 0.00007 0.00007 0.00047
381 2 7.77125 18.04540 68.22120 12 0.00025 0.00025 0.00031
381 3 9.76463 9.24241 12.30830 12 0.00001 0.00001 0.00003
381 4 11.19086 4.96381 25.75050 12 0.00002 0.00002 0.00033
381 5 14.50354 5.59828 35.56410 12 0.00019 0.00019 0.00015
381 6 16.09457 4.25786 10.56740 12 0.00001 0.00001 0.00003
381 7 18.92821 3.11142 2.29336 12 0.00000 0.00000 0.00000
381 8 19.68099 4.24518 0.87706 12 0.00000 0.00000 0.00000
381 9 19.98563 5.12785 3.31577 12 0.00000 0.00000 0.00000
381 10 20.05510 5.19088 1.24877 12 0.00000 0.00000 0.00000
381 11 21.46460 4.11197 2.20610 12 0.00000 0.00000 0.00000
381 12 23.09499 3.59044 14.79150 12 0.00004 0.00004 0.00000
382 1 7.00555 27.92380 75.32620 12 0.00006 0.00006 0.00053
382 2 7.63398 17.55660 60.73080 12 0.00021 0.00021 0.00025
382 3 9.69892 9.31283 13.64480 12 0.00001 0.00001 0.00004
382 4 10.88421 5.48181 29.81990 12 0.00002 0.00002 0.00041
382 5 14.71318 5.83457 37.25120 12 0.00019 0.00019 0.00016
382 6 16.19422 4.58081 11.63520 12 0.00002 0.00002 0.00002
382 7 18.97204 3.16956 2.69941 12 0.00000 0.00000 0.00000
382 8 19.69433 4.25612 0.98999 12 0.00000 0.00000 0.00000
382 9 20.01250 4.95208 3.01773 12 0.00000 0.00000 0.00000
382 10 20.04221 5.20167 1.36085 12 0.00000 0.00000 0.00000
382 11 21.49158 4.07517 3.09519 12 0.00000 0.00000 0.00000
382 12 23.05149 3.74798 15.46630 12 0.00004 0.00004 0.00000
383 1 7.15937 26.21520 74.77650 12 0.00005 0.00005 0.00057
383 2 7.51502 17.52790 52.94680 12 0.00017 0.00017 0.00017
383 3 9.62319 9.61150 15.41940 12 0.00001 0.00001 0.00005
383 4 10.56385 5.92307 33.13950 12 0.00002 0.00002 0.00048
383 5 14.92451 6.12364 38.87290 12 0.00020 0.00020 0.00017
383 6 16.27894 4.85090 12.70630 12 0.00003 0.00003 0.00002
383 7 19.02609 3.11764 3.10336 12 0.00000 0.00000 0.00001
383 8 19.70917 4.23915 1.08316 12 0.00000 0.00000 0.00000
383 9 20.02787 5.15119 1.44440 12 0.00000 0.00000 0.00000
383 10 20.03561 4.72329 2.62393 12 0.00000 0.00000 0.00000
383 11 21.52684 4.17593 4.34223 12 0.00000 0.00000 0.00000
383 12 22.99978 3.90948 16.15910 12 0.00004 0.00004 0.00000
384 1 7.32255 24.22180 71.83440 12 0.00005 0.00005 0.00058
384 2 7.42286 17.24820 43.09290 12 0.00013 0.00013 0.00009
384 3 9.53757 10.02370 17.51130 12 0.00001 0.00001 0.00007
384 4 10.23545 6.43346 36.43830 12 0.00002 0.00002 0.00054
384 5 15.13178 6.32631 39.54450 12 0.00020 0.00020 0.00016
384 6 16.34588 5.15052 14.11440 12 0.00004 0.00004 0.00001
384 7 19.09024 3.16093 3.62403 12 0.00000 0.00000 0.00001
384 8 19.72532 4.23108 1.16482 12 0.00000 0.00000 0.00000
384 9 20.01226 5.12922 1.52139 12 0.00000 0.00000 0.00000
384 10 20.05159 4.56151 2.32307 12 0.00000 0.00000 0.00000
384 11 21.57211 4.31510 5.92599 12 0.00000 0.00000 0.00000
384 12 22.93955 4.06045 16.80340 12 0.00004 0.00004 0.00001
385 1 7.36446 16.29380 31.80240 12 0.00009 0.00009 0.00002
385 2 7.49220 24.66500 74.94880 12 0.00005 0.00005 0.00062
385 3 9.44214 10.51730 19.89520 12 0.00001 0.00001 0.00008
385 4 9.90394 7.19501 40.67110 12 0.00002 0.00002 0.00062
385 5 15.33046 6.36592 38.84530 12 0.00019 0.00019 0.00014
385 6 16.39364 5.47651 15.91470 12 0.00005 0.00005 0.00000
385 7 19.16372 3.09837 3.99192 12 0.00000 0.00000 0.00001
385 8 19.74259 4.26165 1.24457 12 0.00000 0.00000 0.00000
385 9 19.99550 5.11675 1.58688 12 0.00000 0.00000 0.00000
385 10 20.05713 4.38131 2.28142 12 0.00000 0.00000 0.00000
385 11 21.62892 4.31091 7.52908 12 0.00001 0.00001 0.00001
385 12 22.87069 4.14236 17.14580 12 0.00004 0.00004 0.00001
386 1 7.34498 13.77170 20.67860 12 0.00005 0.00005 0.00000
386 2 7.66578 23.82400 73.23630 12 0.00004 0.00004 0.00062
386 3 9.33701 11.00410 22.41300 12 0.00001 0.00001 0.00011
386 4 9.57399 8.09272 45.03000 12 0.00002 0.00002 0.00069
386 5 15.51693 6.49804 38.41160 12 0.00019 0.00019 0.00012
386 6 16.42188 5.75201 17.87830 12 0.00006 0.00006 0.00000
386 7 19.24533 2.88867 4.07445 12 0.00000 0.00000 0.00001
386 8 19.76079 4.33146 1.32499 12 0.00000 0.00000 0.00000
386 9 19.97781 5.12089 1.64384 12 0.00000 0.00000 0.00000
386 10 20.04949 3.83797 2.39794 12 0.00000 0.00000 0.00000
386 11 21.69802 4.25501 9.09659 12 0.00001 0.00001 0.00001
386 12 22.79325 4.09022 16.90310 12 0.00004 0.00004 0.00001
387 1 7.36776 11.95760 16.33870 12 0.00003 0.00003 0.00002
387 2 7.84086 22.51740 69.24980 12 0.00004 0.00004 0.00058
387 3 9.22237 11.87570 25.89850 12 0.00002 0.00002 0.00014
387 4 9.25013 8.60723 46.47130 12 0.00002 0.00002 0.00071
387 5 15.68859 6.60124 37.54660 12 0.00018 0.00018 0.00010
387 6 16.43088 5.91196 19.72180 12 0.00007 0.00007 0.00000
387 7 19.33341 2.65097 3.99383 12 0.00000 0.00000 0.00001
387 8 19.77974 4.39143 1.39255 12 0.00000 0.00000 0.00000
387 9 19.95928 5.12026 1.68644 12 0.00000 0.00000 0.00000
387 10 20.02692 3.66715 2.92696 12 0.00000 0.00000 0.00000
387 11 21.77920 4.60760 11.62210 12 0.00001 0.00001 0.00001
387 12 22.70763 4.16877 17.15280 12 0.00004 0.00004 0.00001
388 1 7.43416 10.58000 17.56320 12 0.00001 0.00001 0.00007
388 2 8.01540 21.46680 65.40160 12 0.00004 0.00004 0.00054
388 3 8.93684 9.05954 46.71390 12 0.00002 0.00002 0.00069
388 4 9.09849 12.82810 29.78800 12 0.00002 0.00002 0.00017
388 5 15.84361 6.62750 36.05920 12 0.00017 0.00017 0.00008
388 6 16.42110 6.15823 22.04650 12 0.00008 0.00008 0.00000
388 7 19.42592 2.75755 4.33638 12 0.00000 0.00000 0.00001
388 8 19.79925 4.39036 1.43090 12 0.00000 0.00000 0.00000
388 9 19.94016 4.99164 1.67425 12 0.00000 0.00000 0.00000
388 10 19.98887 3.57719 3.56349 12 0.00000 0.00000 0.00000
388 11 21.87124 4.61156 13.27180 12 0.00002 0.00002 0.00002
388 12 22.61436 4.28006 17.46400 12 0.00004 0.00004 0.00001
389 1 7.54386 9.83708 21.65220 12 0.00000 0.00000 0.00014
389 2 8.18751 20.34540 60.87100 12 0.00003 0.00003 0.00049
389 3 8.63885 9.05349 43.77030 12 0.00001 0.00001 0.00062
389 4 8.96565 14.11330 34.70330 12 0.00002 0.00002 0.00022
389 5 15.98089 6.65505 34.46420 12 0.00016 0.00016 0.00006
389 6 16.39301 6.33117 24.27770 12 0.00009 0.00009 0.00000
389 7 19.52069 2.65984 4.26962 12 0.00000 0.00000 0.00001
389 8 19.81922 4.31360 1.43467 12 0.00000 0.00000 0.00000
389 9 19.92049 4.70050 1.59516 12 0.00000 0.00000 0.00000
389 10 19.93596 3.19880 3.79374 12 0.00000 0.00000 0.00001
389 11 21.97200 4.43144 14.13410 12 0.00002 0.00002 0.00002
389 12 22.51441 4.41826 17.77940 12 0.00004 0.00004 0.00002
390 1 7.69492 9.50624 26.73200 12 0.00000 0.00000 0.00024
390 2 8.35567 18.93460 55.19700 12 0.00003 0.00003 0.00043
390 3 8.36085 9.15153 40.57570 12 0.00001 0.00001 0.00054
390 4 8.82433 15.30250 39.62080 12 0.00002 0.00002 0.00026
390 5 16.09987 6.63850 32.58420 12 0.00015 0.00015 0.00005
390 6 16.34687 6.45124 26.42810 12 0.00011 0.00011 0.00001
390 7 19.61518 2.14090 3.42842 12 0.00000 0.00000 0.00001
390 8 19.83946 4.12278 1.39083 12 0.00000 0.00000 0.00000
390 9 19.86976 3.14924 4.24663 12 0.00000 0.00000 0.00001
390 10 19.90046 4.41199 1.50630 12 0.00000 0.00000 0.00000
390 11 22.07888 4.36180 15.04820 12 0.00003 0.00003 0.00002
390 12 22.40904 4.60360 18.13650 12 0.00004 0.00004 0.00002
391 1 7.88421 9.66589 32.95720 12 0.00000 0.00000 0.00035
391 2 8.10771 9.67361 38.27020 12 0.00000 0.00000 0.00046
391 3 8.51854 17.35710 48.95050 12 0.00003 0.00003 0.00037
391 4 8.67506 16.29640 44.17140 12 0.00003 0.00003 0.00031
391 5 16.20045 6.62763 30.72270 12 0.00013 0.00013 0.00003
391 6 16.28272 6.54849 28.57840 12 0.00012 0.00012 0.00002
391 7 19.70668 2.75876 4.29873 12 0.00000 0.00000 0.00001
391 8 19.79248 3.01914 4.44968 12 0.00000 0.00000 0.00001
391 9 19.85981 3.44082 1.17114 12 0.00000 0.00000 0.00000
391 10 19.88020 3.86277 1.31998 12 0.00000 0.00000 0.00000
391 11 22.18905 4.59981 16.83050 12 0.00003 0.00003 0.00002
391 12 22.29991 4.67400 17.85550 12 0.00004 0.00004 0.00002
392 1 6.50133 35.79220 33.83580 6 0.00005 0.00005 0.00000
392 2 8.61391 17.29600 52.67880 6 0.00024 0.00024 0.00000
392 3 9.99937 8.81635 5.68476 6 0.00001 0.00001 0.00000
392 4 12.15398 4.22657 6.92798 6 0.00001 0.00001 0.00000
392 5 14.08704 4.84772 23.35100 6 0.00013 0.00013 0.00000
392 6 15.63091 2.87818 0.29329 6 0.00000 0.00000 0.00000
392 7 18.88366 2.96490 2.11172 6 0.00000 0.00000 0.00000
392 8 19.64051 4.09987 0.04736 6 0.00000 0.00000 0.00000
392 9 19.93131 5.82766 4.59954 6 0.00000 0.00000 0.00000
392 10 20.10180 5.49954 0.62468 6 0.00000 0.00000 0.00000
392 11 21.42200 3.73184 1.76576 6 0.00000 0.00000 0.00000
392 12 22.92228 2.91616 11.71560 6 0.00003 0.00003 0.00000
393 1 6.51443 35.78280 37.11900 12 0.00005 0.00005 0.00002
393 2 8.58977 17.35120 54.33300 12 0.00024 0.00024 0.00003
393 3 9.99436 8.82943 5.88320 12 0.00001 0.00001 0.00000
393 4 12.11638 4.16103 8.50834 12 0.00001 0.00001 0.00002
393 5 14.11414 4.75933 23.31380 12 0.00013 0.00013 0.00001
393 6 15.65366 2.94367 2.20185 12 0.00000 0.00000 0.00000
393 7 18.88477 2.95983 2.07648 12 0.00000 0.00000 0.00000
393 8 19.64165 4.11000 0.16187 12 0.00000 0.00000 0.00000
393 9 19.93425 5.73286 4.51254 12 0.00000 0.00000 0.00000
393 10 20.10072 5.49078 0.65523 12 0.00000 0.00000 0.00000
393 11 21.42293 3.79291 1.77874 12 0.00000 0.00000 0.00000
393 12 22.91940 2.95090 11.85920 12 0.00003 0.00003 0.00000
394 1 6.55337 36.15510 45.76680 12 0.00005 0.00005 0.00008
394 2 8.51995 17.54030 58.54240 12 0.00024 0.00024 0.00012
394 3 9.97928 8.86150 6.44262 12 0.00001 0.00001 0.00000
394 4 12.00747 4.17339 11.86650 12 0.00001 0.00001 0.00006
394 5 14.19289 4.80980 24.56940 12 0.00013 0.00013 0.00003
394 6 15.71830 3.03358 4.16330 12 0.00000 0.00000 0.00001
394 7 18.88839 2.97199 1.99637 12 0.00000 0.00000 0.00000
394 8 19.64507 4.11814 0.31142 12 0.00000 0.00000 0.00000
394 9 19.94294 5.51670 4.30922 12 0.00000 0.00000 0.00000
394 10 20.09743 5.46541 0.73674 12 0.00000 0.00000 0.00000
394 11 21.42572 3.85765 1.75592 12 0.00000 0.00000 0.00000
394 12 22.91065 3.07072 12.35320 12 0.00003 0.00003 0.00000
395 1 6.61705 35.46190 55.09280 12 0.00005 0.00005 0.00018
395 2 8.41161 17.81490 63.40580 12 0.00023 0.00023 0.00023
395 3 9.95422 8.89413 7.27706 12 0.00001 0.00001 0.00001
395 4 11.83707 4.06533 14.73880 12 0.00001 0.00001 0.00011
395 5 14.31641 4.83421 25.95650 12 0.00013 0.00013 0.00006
395 6 15.81534 3.26377 5.93936 12 0.00000 0.00000 0.00002
395 7 18.89556 3.07965 1.94248 12 0.00000 0.00000 0.00000
395 8 19.65071 4.14407 0.46125 12 0.00000 0.00000 0.00000
395 9 19.95703 5.33659 4.12022 12 0.00000 0.00000 0.00000
395 10 20.09203 5.41591 0.84689 12 0.00000 0.00000 0.00000
395 11 21.43030 3.98208 1.70665 12 0.00000 0.00000 0.00000
395 12 22.89584 3.24746 13.08560 12 0.00003 0.00003 0.00000
396 1 6.70372 34.05520 63.00880 12 0.00005 0.00005 0.00028
396 2 8.27496 18.29850 67.81350 12 0.00022 0.00022 0.00033
396 3 9.91908 8.99919 8.37593 12 0.00001 0.00001 0.00001
396 4 11.61732 4.15488 17.73980 12 0.00001 0.00001 0.00017
396 5 14.47545 4.85565 27.25000 12 0.00013 0.00013 0.00009
396 6 15.93295 3.63753 7.56566 12 0.00000 0.00000 0.00003
396 7 18.90770 3.06267 1.82452 12 0.00000 0.00000 0.00000
396 8 19.65850 4.16714 0.60636 12 0.00000 0.00000 0.00000
