0.61333333	3.68412600	3.96203400	4.66641900	5.91360300	6.02459100	6.08655000	8.35382700	8.80562100	9.04763700
0.62666667	3.66780900	3.97797000	4.69369800	5.90946000	6.03244500	6.07083300	8.34772200	8.79851400	9.05282700
0.64000000	3.65569200	3.98876100	4.71362100	5.90571600	6.03895500	6.05869500	8.34328800	8.79361200	9.05657700
0.65333333	3.64822800	3.99485700	4.72572600	5.90321100	6.04321800	6.05100000	8.34061200	8.79077700	9.05885100
0.66666667	3.64570800	3.99676500	4.72977600	5.90233500	6.04471200	6.04835400	8.33972700	8.78986500	9.05961600
0.67333333	3.64633800	3.99632400	4.72877100	5.90255700	6.04432500	6.04902600	8.33994300	8.79008400	9.05942400
0.68000000	3.64822200	3.99504900	4.72577400	5.90321400	6.04314900	6.05103600	8.34058800	8.79072900	9.05884200
0.68666667	3.65133300	3.99301500	4.72082700	5.90429400	6.04117200	6.05436600	8.34164400	8.79177900	9.05787000
0.69333333	3.65562900	3.99029400	4.71399300	5.90577300	6.03839400	6.05898000	8.34309600	8.79321900	9.05650500
0.70000000	3.66105300	3.98696700	4.70534400	5.90761500	6.03482100	6.06482400	8.34492000	8.79503100	9.05475000
0.70666667	3.66753000	3.98310600	4.69497300	5.90976600	6.03047100	6.07182600	8.34708900	8.79719100	9.05260800
0.71333333	3.67496400	3.97878900	4.68298500	5.91216900	6.02538900	6.07990800	8.34958200	8.79968100	9.05007600
0.72000000	3.68324100	3.97408800	4.66950600	5.91472800	6.01963500	6.08898300	8.35236300	8.80248600	9.04716600
0.72666667	3.69221700	3.96907800	4.65468300	5.91732000	6.01331100	6.09895200	8.35540500	8.80557900	9.04388400
0.73333333	3.70173600	3.96382800	4.63867500	5.91975900	6.00658200	6.10971600	8.35866900	8.80894800	9.04023900
0.74000000	3.71160000	3.95840700	4.62167400	5.92176300	5.99970900	6.12117900	8.36212800	8.81256900	9.03624600
0.74666667	3.72159600	3.95288700	4.60389300	5.92290000	5.99311200	6.13323300	8.36573700	8.81642100	9.03192600
0.75333333	3.73146300	3.94732800	4.58558400	5.92254300	5.98740300	6.14578500	8.36946600	8.82048900	9.02729100
0.76000000	3.74091900	3.94179300	4.56702900	5.91995400	5.98331100	6.15873600	8.37327600	8.82474600	9.02236500
0.76666667	3.74963400	3.93633900	4.54854900	5.91460200	5.98136700	6.17199900	8.37712800	8.82917700	9.01717500
0.77333333	3.75725100	3.93102300	4.53050400	5.90647500	5.98158300	6.18548100	8.38098900	8.83376100	9.01174500
0.78000000	3.76337400	3.92589300	4.51329900	5.89599300	5.98354200	6.19910700	8.38482000	8.83847400	9.00610800
0.78666667	3.76758900	3.92100300	4.49735700	5.88367500	5.98674000	6.21279300	8.38858800	8.84330100	9.00029700
0.79333333	3.76947900	3.91638900	4.48311300	5.86993500	5.99076600	6.22647300	8.39225700	8.84821800	8.99434200
0.80000000	3.76864500	3.91209600	4.47099300	5.85508200	5.99534400	6.24008400	8.39579700	8.85320700	8.98827900
0.80666667	3.76475700	3.90815400	4.46137200	5.83932300	6.00028500	6.25356000	8.39918100	8.85824700	8.98214400
