0.0,-7.1381,5.4489,5.5038,5.5038,5.5038,8.0513,8.0513,8.0513,11.8518,14.9059
0.010046189376443417,-7.1378,5.3881,5.5031,5.5031,5.5627,8.0522,8.0522,8.0523,11.8536,14.9026
0.01997690531177829,-7.1369,5.3047,5.5012,5.5012,5.6404,8.0548,8.0548,8.0555,11.8589,14.8931
0.03002309468822171,-7.1354,5.2184,5.4979,5.4979,5.7171,8.0592,8.0592,8.0609,11.8679,14.8775
0.03995381062355658,-7.1333,5.1303,5.4934,5.4934,5.7917,8.0653,8.0653,8.0686,11.8803,14.8564
0.049999999999999996,-7.1306,5.0408,5.4876,5.4876,5.8637,8.0732,8.0732,8.0787,11.8963,14.8305
0.06004618937644342,-7.1273,4.9501,5.4806,5.4806,5.9327,8.0826,8.0826,8.0913,11.9156,14.8004
0.06997690531177829,-7.1234,4.8584,5.4724,5.4724,5.9985,8.0938,8.0938,8.1067,11.9384,14.7667
0.0800230946882217,-7.119,4.7657,5.4631,5.4631,6.0607,8.1064,8.1064,8.125,11.9645,14.7301
0.08995381062355658,-7.1139,4.6723,5.4526,5.4526,6.1193,8.1206,8.1206,8.1464,11.9938,14.6913
0.09999999999999999,-7.1082,4.5781,5.4411,5.4411,6.1738,8.1363,8.1363,8.1712,12.0262,14.6506
0.11004618937644342,-7.1019,4.4833,5.4286,5.4286,6.2242,8.1534,8.1534,8.1994,12.0617,14.6086
0.11997690531177829,-7.095,4.388,5.4151,5.4151,6.2703,8.1717,8.1717,8.2312,12.1002,14.5657
0.1300230946882217,-7.0875,4.2922,5.4007,5.4007,6.312,8.1914,8.1914,8.2667,12.1414,14.5223
0.13995381062355658,-7.0794,4.196,5.3855,5.3855,6.3492,8.2122,8.2122,8.3059,12.1853,14.4785
0.15,-7.0708,4.0995,5.3695,5.3695,6.3819,8.2341,8.2341,8.349,12.2318,14.4347
0.1600461893764434,-7.0615,4.0026,5.3527,5.3527,6.4102,8.2571,8.2571,8.3958,12.2807,14.3912
0.16997690531177828,-7.0517,3.9056,5.3353,5.3353,6.4343,8.281,8.281,8.4462,12.3318,14.348
0.18002309468822172,-7.0412,3.8083,5.3172,5.3172,6.4542,8.3057,8.3057,8.5001,12.3851,14.3054
0.1899538106235566,-7.0302,3.711,5.2986,5.2986,6.4702,8.3313,8.3313,8.5573,12.4402,14.2635
0.19999999999999998,-7.0186,3.6135,5.2795,5.2795,6.4826,8.3576,8.3576,8.6176,12.497,14.2225
0.21004618937644343,-7.0064,3.516,5.2598,5.2598,6.4915,8.3845,8.3845,8.6809,12.5553,14.1825
0.2199769053117783,-6.9937,3.4185,5.2398,5.2398,6.4972,8.4119,8.4119,8.7468,12.6149,14.1435
0.23002309468822169,-6.9803,3.3209,5.2193,5.2193,6.5,8.4399,8.4399,8.8153,12.6755,14.1058
0.23995381062355658,-6.9664,3.2235,5.1986,5.1986,6.5002,8.4682,8.4682,8.8859,12.7369,14.0694
0.25,-6.9519,3.1261,5.1775,5.1775,6.4979,8.4968,8.4968,8.9586,12.7987,14.0343
0.2600461893764434,-6.9368,3.0289,5.1562,5.1562,6.4935,8.5257,8.5257,9.0332,12.8607,14.0007
0.2699769053117783,-6.9211,2.9318,5.1347,5.1347,6.4872,8.5548,8.5548,9.1094,12.9225,13.9686
0.28002309468822173,-6.9049,2.8349,5.1131,5.1131,6.4791,8.5839,8.5839,9.1871,12.9837,13.9382
0.2899538106235566,-6.8881,2.7381,5.0912,5.0912,6.4694,8.6131,8.6131,9.2661,13.0439,13.9094
0.3,-6.8708,2.6416,5.0693,5.0693,6.4583,8.6422,8.6422,9.3464,13.1026,13.8825
0.31004618937644346,-6.8529,2.5454,5.0473,5.0473,6.4461,8.6711,8.6711,9.4277,13.1595,13.8573
0.3199769053117783,-6.8344,2.4494,5.0253,5.0253,6.4327,8.6999,8.6999,9.51,13.2141,13.834
0.3300230946882217,-6.8154,2.3538,5.0032,5.0032,6.4185,8.7284,8.7284,9.5932,13.2658,13.8127
0.33995381062355656,-6.7958,2.2584,4.9812,4.9812,6.4034,8.7565,8.7565,9.6771,13.3141,13.7935
0.35,-6.7757,2.1634,4.9592,4.9592,6.3875,8.7842,8.7842,9.7618,13.3587,13.7762
0.36004618937644345,-6.755,2.0688,4.9372,4.9372,6.3711,8.8115,8.8115,9.8471,13.3991,13.7612
0.3699769053117783,-6.7338,1.9745,4.9154,4.9154,6.3542,8.8382,8.8382,9.933,13.435,13.7483
0.3800230946882217,-6.7121,1.8807,4.8936,4.8936,6.3368,8.8644,8.8644,10.0195,13.4662,13.7376
0.3899538106235566,-6.6899,1.7872,4.872,4.872,6.319,8.8899,8.8899,10.1064,13.4925,13.7292
0.39999999999999997,-6.6671,1.6942,4.8505,4.8505,6.3009,8.9147,8.9147,10.1938,13.5138,13.7231
0.41004618937644344,-6.6438,1.6017,4.8291,4.8291,6.2826,8.9387,8.9387,10.2816,13.5303,13.7195
0.41997690531177834,-6.62,1.5096,4.8079,4.8079,6.2641,8.962,8.962,10.3697,13.5422,13.7182
0.4300230946882217,-6.5957,1.4181,4.787,4.787,6.2455,8.9844,8.9844,10.4582,13.5497,13.7193
0.4400692840646651,-6.5709,1.327,4.7662,4.7662,6.2268,9.006,9.006,10.547,13.5531,13.7229
0.45,-6.5456,1.2365,4.7456,4.7456,6.208,9.0266,9.0266,10.6361,13.5528,13.729
0.46004618937644337,-6.5199,1.1466,4.7253,4.7253,6.1892,9.0463,9.0463,10.7255,13.5493,13.7377
0.46997690531177827,-6.4936,1.0572,4.7052,4.7052,6.1705,9.0651,9.0651,10.8151,13.5428,13.7488
0.48002309468822174,-6.4669,0.9684,4.6854,4.6854,6.1518,9.0828,9.0828,10.9049,13.5338,13.7625
0.49006928406466516,-6.4397,0.8802,4.6658,4.6658,6.1332,9.0996,9.0996,10.9948,13.5226,13.7788
0.5,-6.4121,0.7926,4.6465,4.6465,6.1148,9.1154,9.1154,11.0849,13.5097,13.7976
0.5100461893764434,-6.3841,0.7057,4.6275,4.6275,6.0964,9.1302,9.1302,11.1751,13.4952,13.8189
0.5199769053117783,-6.3556,0.6194,4.6088,4.6088,6.0783,9.1439,9.1439,11.2653,13.4796,13.8428
0.5300230946882217,-6.3267,0.5338,4.5903,4.5903,6.0603,9.1567,9.1567,11.3555,13.4632,13.8693
0.5400692840646651,-6.2974,0.4489,4.5722,4.5722,6.0425,9.1685,9.1685,11.4457,13.4461,13.8982
0.55,-6.2678,0.3647,4.5544,4.5544,6.0249,9.1793,9.1793,11.5358,13.4287,13.9296
0.5600461893764435,-6.2377,0.2813,4.5369,4.5369,6.0076,9.1891,9.1891,11.6256,13.4111,13.9635
0.5699769053117782,-6.2073,0.1986,4.5198,4.5198,5.9906,9.1981,9.1981,11.7151,13.3938,13.9998
0.5800230946882217,-6.1765,0.1167,4.503,4.503,5.9738,9.2061,9.2061,11.8042,13.3769,14.0386
0.5900692840646652,-6.1455,0.0356,4.4865,4.4865,5.9573,9.2132,9.2132,11.8925,13.3608,14.0797
0.6,-6.1141,-0.0446,4.4704,4.4704,5.9411,9.2195,9.2195,11.98,13.3458,14.1231
0.6100461893764434,-6.0824,-0.124,4.4546,4.4546,5.9252,9.225,9.225,12.0663,13.3323,14.1688
0.6199769053117783,-6.0505,-0.2025,4.4392,4.4392,5.9096,9.2297,9.2297,12.1511,13.3207,14.2168
0.6300230946882217,-6.0183,-0.2801,4.4241,4.4241,5.8943,9.2336,9.2336,12.2337,13.3116,14.2669
0.6400692840646651,-5.9859,-0.3568,4.4094,4.4094,5.8794,9.2369,9.2369,12.3135,13.3059,14.3192
0.6499999999999999,-5.9533,-0.4325,4.3951,4.3951,5.8648,9.2395,9.2395,12.3897,13.3044,14.3736
0.6600461893764434,-5.9205,-0.5071,4.3811,4.3811,5.8505,9.2415,9.2415,12.4611,13.3083,14.43
0.6699769053117783,-5.8876,-0.5808,4.3675,4.3675,5.8367,9.2429,9.2429,12.5265,13.3189,14.4884
0.6800230946882216,-5.8546,-0.6533,4.3543,4.3543,5.8231,9.2438,9.2438,12.5844,13.3376,14.5488
0.6900692840646652,-5.8216,-0.7248,4.3415,4.3415,5.81,9.2442,9.2442,12.6337,13.3658,14.611
0.7,-5.7885,-0.7951,4.3291,4.3291,5.7972,9.2441,9.2441,12.6735,13.4041,14.6751
0.7100461893764435,-5.7554,-0.8642,4.317,4.317,5.7848,9.2436,9.2436,12.7039,13.4527,14.741
0.7199769053117784,-5.7223,-0.9321,4.3054,4.3054,5.7728,9.2428,9.2428,12.7256,13.5108,14.8085
0.7300230946882217,-5.6894,-0.9986,4.2941,4.2941,5.7612,9.2416,9.2416,12.7399,13.5771,14.8778
0.7400692840646652,-5.6566,-1.0638,4.2832,4.2832,5.75,9.2402,9.2402,12.7481,13.6504,14.9486
0.75,-5.624,-1.1277,4.2727,4.2727,5.7391,9.2385,9.2385,12.7517,13.7292,15.021
0.7600461893764434,-5.5917,-1.19,4.2627,4.2627,5.7287,9.2365,9.2365,12.7517,13.8124,15.0949
0.7699769053117782,-5.5597,-1.2509,4.253,4.253,5.7187,9.2344,9.2344,12.7491,13.8992,15.1702
0.7800230946882217,-5.528,-1.3101,4.2437,4.2437,5.7091,9.2321,9.2321,12.7446,13.9887,15.2469
0.7900692840646651,-5.4968,-1.3677,4.2348,4.2348,5.6999,9.2298,9.2298,12.7387,14.0804,15.3249
0.7999999999999999,-5.4661,-1.4236,4.2264,4.2264,5.6911,9.2273,9.2273,12.732,14.1739,15.404
0.8100461893764435,-5.4361,-1.4776,4.2183,4.2183,5.6827,9.2248,9.2248,12.7246,14.2689,15.4844
0.8199769053117782,-5.4067,-1.5298,4.2106,4.2106,5.6748,9.2222,9.2222,12.7169,14.3651,15.5658
0.8300230946882217,-5.3781,-1.5799,4.2034,4.2034,5.6672,9.2196,9.2196,12.709,14.4624,15.6482
0.8400692840646652,-5.3503,-1.628,4.1965,4.1965,5.6601,9.2171,9.2171,12.7011,14.5604,15.7314
0.85,-5.3235,-1.6739,4.1901,4.1901,5.6534,9.2146,9.2146,12.6933,14.6592,15.8154
0.8600461893764434,-5.2977,-1.7175,4.1841,4.1841,5.6471,9.2121,9.2121,12.6858,14.7585,15.8999
0.8699769053117783,-5.2731,-1.7588,4.1785,4.1785,5.6413,9.2098,9.2098,12.6785,14.8582,15.985
0.8800230946882217,-5.2497,-1.7976,4.1733,4.1733,5.6359,9.2075,9.2075,12.6716,14.9582,16.0702
0.8900692840646652,-5.2277,-1.8338,4.1685,4.1685,5.6309,9.2054,9.2054,12.6651,15.0585,16.1554
0.9,-5.2072,-1.8673,4.1641,4.1641,5.6264,9.2034,9.2034,12.659,15.1587,16.2402
0.9100461893764434,-5.1882,-1.898,4.1602,4.1602,5.6222,9.2015,9.2015,12.6535,15.2589,16.3241
0.9199769053117782,-5.1709,-1.9257,4.1566,4.1566,5.6185,9.1998,9.1998,12.6484,15.3588,16.4067
0.9300230946882218,-5.1554,-1.9505,4.1535,4.1535,5.6153,9.1983,9.1983,12.6439,15.4581,16.4872
0.9400692840646652,-5.1417,-1.9722,4.1508,4.1508,5.6125,9.197,9.197,12.64,15.5563,16.5644
0.95,-5.13,-1.9908,4.1485,4.1485,5.6101,9.1958,9.1958,12.6366,15.653,16.6369
0.9600461893764435,-5.1202,-2.006,4.1466,4.1466,5.6081,9.1949,9.1949,12.6339,15.7468,16.6612
0.9699769053117783,-5.1126,-2.018,4.1452,4.1452,5.6066,9.1941,9.1941,12.6317,15.8357,16.5752
0.9800230946882217,-5.1071,-2.0265,4.1441,4.1441,5.6055,9.1936,9.1936,12.6302,15.9151,16.4978
0.9900692840646652,-5.1038,-2.0317,4.1435,4.1435,5.6048,9.1933,9.1933,12.6292,15.9754,16.4388
1.0,-5.1027,-2.0334,4.1433,4.1433,5.6046,9.1931,9.1931,12.6289,15.9992,16.4154
