0.0,-7.1381,5.4489,5.5038,5.5038,5.5038,8.0513,8.0513,8.0513,11.8518,14.9059
0.005726015557476232,-7.1377,5.37,5.5014,5.5035,5.5805,8.0518,8.0521,8.0542,11.8545,14.8984
0.011452031114952464,-7.1363,5.2673,5.4944,5.5026,5.6767,8.0533,8.0544,8.0631,11.8625,14.8764
0.017178046672428695,-7.1341,5.1617,5.4828,5.5011,5.7714,8.0559,8.0582,8.0779,11.8759,14.8416
0.022904062229904928,-7.1309,5.0544,5.4666,5.499,5.8634,8.0595,8.0636,8.0986,11.8945,14.7958
0.028630077787381157,-7.1269,4.9458,5.446,5.4962,5.9521,8.0641,8.0704,8.1254,11.9182,14.7413
0.03435609334485739,-7.1219,4.8362,5.4212,5.4929,6.0373,8.0698,8.0787,8.1582,11.9471,14.6801
0.04008210890233362,-7.1161,4.7257,5.3921,5.489,6.1187,8.0765,8.0883,8.1971,11.9808,14.6139
0.04586214347450303,-7.1094,4.6146,5.3592,5.4844,6.1961,8.0842,8.0993,8.2419,12.0193,14.5441
0.05158815903197926,-7.1017,4.503,5.3224,5.4792,6.2694,8.0929,8.1117,8.2927,12.0624,14.472
0.05731417458945549,-7.0932,4.391,5.2821,5.4734,6.3385,8.1026,8.1253,8.3493,12.1099,14.3984
0.06304019014693173,-7.0838,4.2788,5.2385,5.4669,6.4034,8.1134,8.1401,8.4114,12.1615,14.3239
0.06876620570440795,-7.0734,4.1664,5.1917,5.4598,6.4642,8.1252,8.156,8.4788,12.2172,14.2493
0.07449222126188418,-7.0622,4.0541,5.1419,5.452,6.5211,8.1381,8.1732,8.5512,12.2767,14.1748
0.08021823681936041,-7.0501,3.9418,5.0894,5.4436,6.5741,8.1519,8.1914,8.628,12.3397,14.1009
0.08594425237683664,-7.0372,3.8296,5.0345,5.4344,6.6237,8.1668,8.2107,8.709,12.4061,14.0279
0.09167026793431288,-7.0233,3.7177,4.9772,5.4246,6.67,8.1827,8.2311,8.7934,12.4756,13.956
0.09739628349178911,-7.0085,3.606,4.9178,5.4141,6.7133,8.1996,8.2525,8.881,12.548,13.8853
0.10312229904926534,-6.9929,3.4947,4.8564,5.4029,6.7538,8.2175,8.275,8.971,12.623,13.8162
0.10884831460674159,-6.9764,3.3838,4.7933,5.391,6.792,8.2365,8.2984,9.063,12.7004,13.7486
0.11457433016421781,-6.959,3.2733,4.7286,5.3783,6.828,8.2565,8.3228,9.1564,12.78,13.6827
0.12030034572169404,-6.9408,3.1633,4.6626,5.3649,6.8621,8.2775,8.3482,9.2507,12.8616,13.6186
0.12602636127917027,-6.9217,3.0538,4.5952,5.3508,6.8946,8.2995,8.3746,9.3452,12.945,13.5565
0.13180639585133966,-6.9017,2.9449,4.5267,5.3359,6.9255,8.3225,8.4019,9.4395,13.0299,13.4963
0.1375324114088159,-6.8808,2.8366,4.4573,5.3203,6.9551,8.3466,8.4303,9.5331,13.1161,13.4381
0.14325842696629212,-6.8591,2.7289,4.387,5.3039,6.9836,8.3716,8.4595,9.6253,13.2034,13.3821
0.14898444252376836,-6.8366,2.6218,4.316,5.2868,7.0111,8.3977,8.4898,9.7156,13.2915,13.3282
0.1547104580812446,-6.8132,2.5155,4.2444,5.2688,7.0377,8.4248,8.521,9.8035,13.2766,13.3804
0.16043647363872082,-6.789,2.4098,4.1722,5.2501,7.0635,8.4529,8.5532,9.8884,13.2272,13.4697
0.16616248919619706,-6.7639,2.3049,4.0997,5.2306,7.0885,8.482,8.5863,9.9699,13.18,13.5593
0.1718885047536733,-6.738,2.2007,4.0269,5.2103,7.1129,8.5121,8.6204,10.0475,13.1352,13.649
0.17761452031114952,-6.7112,2.0973,3.9538,5.1893,7.1367,8.5432,8.6555,10.1207,13.0927,13.7386
0.18334053586862575,-6.6837,1.9947,3.8806,5.1674,7.16,8.5753,8.6916,10.1891,13.0526,13.8279
0.189066551426102,-6.6553,1.8929,3.8074,5.1448,7.1827,8.6084,8.7287,10.2524,13.0149,13.9168
0.19479256698357822,-6.6261,1.7919,3.7342,5.1214,7.2048,8.6426,8.7667,10.3104,12.9796,14.005
0.20051858254105445,-6.5961,1.6917,3.6611,5.0972,7.2265,8.6777,8.8057,10.3629,12.9467,14.0924
0.20624459809853068,-6.5653,1.5924,3.5882,5.0723,7.2476,8.7138,8.8457,10.4097,12.9162,14.1788
0.21197061365600695,-6.5338,1.4939,3.5154,5.0466,7.2681,8.7509,8.8867,10.451,12.8882,14.2486
0.21775064822817633,-6.5014,1.3963,3.443,5.0202,7.2881,8.789,8.9287,10.4868,12.8626,14.3074
0.22347666378565256,-6.4683,1.2996,3.3709,4.9931,7.3076,8.8281,8.9717,10.5174,12.8395,14.3737
0.2292026793431288,-6.4344,1.2037,3.2993,4.9652,7.3263,8.8682,9.0157,10.543,12.8188,14.4472
0.23492869490060503,-6.3997,1.1088,3.228,4.9367,7.3445,8.9092,9.0607,10.564,12.8005,14.5274
0.24065471045808126,-6.3643,1.0147,3.1573,4.9074,7.3619,8.9513,9.1067,10.5809,12.7847,14.614
0.2463807260155575,-6.3282,0.9216,3.0871,4.8775,7.3785,8.9943,9.1537,10.594,12.7713,14.7065
0.2521067415730337,-6.2914,0.8294,3.0175,4.8469,7.3943,9.0383,9.2017,10.6038,12.7603,14.8043
0.25783275713050996,-6.2538,0.7381,2.9485,4.8158,7.4093,9.0833,9.2507,10.6108,12.7517,14.8875
0.26355877268798616,-6.2155,0.6477,2.8803,4.784,7.4233,9.1292,9.3007,10.6155,12.7456,14.9555
0.2692847882454624,-6.1766,0.5583,2.8127,4.7516,7.4363,9.1761,9.3517,10.6184,12.7418,15.0206
0.27501080380293863,-6.137,0.4699,2.7459,4.7187,7.4482,9.224,9.4037,10.6198,12.7403,15.0825
0.2807368193604149,-6.0967,0.3824,2.6799,4.6853,7.459,9.2728,9.4567,10.6202,12.7412,15.1409
