omega,3ph,iso
0.0,0.0,0.0
0.27169598117052324,0.0003271223952,3.995463584e-07
0.5351367396280101,0.0006838452603,5.295386341e-06
0.7821027445878473,0.00138387649,2.481114234e-05
1.0047450293804003,0.002209451477,7.242759526e-05
1.1963575110259097,0.004216329661,0.0001543941197
1.3524773701643706,0.006550466418,0.0002937950203
1.4719540835094762,0.008191839329,0.0004768132247
1.5574679667284415,0.00901538419,0.0006989822256
1.6150567753843728,0.01002329981,0.0009774170371
1.6525926618390399,0.01169425787,0.001276114077
1.677678670363455,0.01597582686,0.00156537488
1.6957771641317856,0.01544686091,0.00185505783
1.7093393839182986,0.01696074944,0.002154440063
1.7182790581944454,0.01748580926,0.002473469904
1.721459992552617,0.01705717511,0.00250016465
0.36283754323562484,0.0003918638477,9.476743941e-07
0.5428084894964825,0.0008403573684,5.612823402e-06
0.7579542982581777,0.001079573932,2.074173817e-05
0.9769827708017964,0.002111559778,6.104047647e-05
1.177967881486053,0.003369271203,0.0001433147228
1.3498685311413336,0.006054678076,0.0002952326892
1.471885590702175,0.009439598083,0.0004778308082
1.556298772179965,0.009369963342,0.0006927731351
1.6139384859078816,0.01235114547,0.0009824606112
1.6527907970110156,0.01313733134,0.001258415232
1.6803054176598637,0.01508371798,0.001566277753
1.7015285288096897,0.01899296993,0.001863336788
1.7184260664324453,0.01927439995,0.002478630153
1.7306066191845968,0.02040159008,0.002486553855
1.7369469972089502,0.01944759768,0.002562432381
1.737105350011306,0.01988402727,0.002562995923
1.7319576282022364,0.01965258498,0.002511092635
1.7226800297843408,0.0169768586,0.002463062762
1.709086715896561,0.01422994399,0.002129223493
1.6882871128676775,0.01124672136,0.001633366549
1.6544820315508835,0.01180056233,0.001270294873
1.6000545980655254,0.01001779848,0.000894056909
1.5174970177586455,0.007559368281,0.000575461946
1.4014116715278437,0.00556989156,0.0003418185174
1.2498992044392905,0.003350740148,0.0001890921672
1.0650685611392128,0.001986128507,8.87867711e-05
0.8530512571185026,0.001148125836,3.33325544e-05
0.6249441403403021,0.000475943871,8.718693495e-06
0.4044463350364698,0.0002359352403,1.452516056e-06
0.7168784673426214,0.002066049587,1.499596532e-05
0.8904391738801577,0.003139257307,3.704512643e-05
1.081222976002261,0.004107347972,9.222731198e-05
1.2637309306813844,0.007683481867,0.0001973850264
1.4067678880633014,0.00979570585,0.0003469625995
1.5172660137486307,0.01191062763,0.0005749479569
1.597006015366628,0.01206860376,0.0008722481366
1.6519614851650197,0.01388223686,0.001251345642
1.6899633072654063,0.01484042824,0.001671282555
1.7181184453918952,0.01576718289,0.002463890528
1.7409312852418701,0.01724139808,0.00256215382
1.7598176214441783,0.01784339422,0.002654132384
1.77406550459954,0.01740772522,0.002805503941
1.7825867255157426,0.02169994118,0.00281171646
1.7853562061483748,0.01919942696,0.002802873307
1.783602964842609,0.01748091669,0.002808853682
1.7786241175691948,0.01598070114,0.002816409097
1.7700204925895646,0.0149405773,0.002778844768
1.7544981762259684,0.01151824327,0.002586794837
1.7259539122209313,0.009914440742,0.002413073549
1.6768165328104097,0.008401351004,0.00153284669
1.6000717374613662,0.00670090701,0.0008941807629
1.4912228598094752,0.005130490872,0.0005216500245
1.3496194740269487,0.003647321618,0.0002918561829
1.1790860251766164,0.002136359434,0.0001422659255
0.9884936854963373,0.001226897233,6.557221825e-05
0.7938569664469824,0.0006163565333,2.595568408e-05
1.0515319902858922,0.004376289752,8.652551981e-05
1.2140458701448709,0.007192264031,0.0001675523759
1.36708241245046,0.009709088725,0.0003112049112
1.49699194018327,0.01108926414,0.0005333125489
1.5980807520928932,0.01311540485,0.0008798849376
1.6712752494745229,0.01380123036,0.001421852829
1.7221780216707292,0.01427544426,0.002477578939
1.758301654694037,0.01771141903,0.002633265385
1.786234961069047,0.0171696438,0.002799528077
1.8097895600391756,0.01611100449,0.002794080691
1.8297391706287343,0.02084069911,0.002987186391
1.8450272109158374,0.02036295266,0.003090670753
1.8546354664607716,0.0191427461,0.003109795214
1.858938414521107,0.02059470651,0.003111500086
1.8596282302424254,0.02038234037,0.003111734771
1.8582242433188199,0.01827237286,0.003111250239
1.8541746508295773,0.01763368685,0.003109359045
1.8437988323735368,0.01340873383,0.003086123434
1.8206831302158157,0.01106577083,0.002893178782
1.7772994295960731,0.009013324349,0.002815092905
1.7071495599130009,0.007336890155,0.002058528569
1.606688782481353,0.005464481357,0.0009412642954
1.476536624469922,0.004267394675,0.000489194246
1.3220086744543331,0.003164493875,0.0002548870146
1.1536134598527474,0.001847192814,0.0001231303741
