mfp,kappa
0.01000000071,1.156822819e-33
0.01001844089,1.156822819e-33
0.01003691275,1.156822819e-33
0.01005542185,1.156822819e-33
0.01007396169,1.156822819e-33
0.01009253878,1.156822819e-33
0.01011114754,1.156822819e-33
0.01012979355,1.156822819e-33
0.01014847029,1.156822819e-33
0.01016718522,1.156822819e-33
0.0101859346,1.156822819e-33
0.01020471472,1.156822819e-33
0.01022353303,1.156822819e-33
0.010242383,1.156822819e-33
0.01026127115,1.156822819e-33
0.01028019097,1.156822819e-33
0.01029914804,1.156822819e-33
0.01031813771,1.156822819e-33
0.01033716556,1.156822819e-33
0.01035622787,1.156822819e-33
0.01037532277,1.156822819e-33
0.01039445587,1.156822819e-33
0.01041362062,1.156822819e-33
0.01043282449,1.156822819e-33
0.01045206003,1.156822819e-33
0.01047133468,1.156822819e-33
0.01049064193,1.156822819e-33
0.01050998736,1.156822819e-33
0.01052936818,1.156822819e-33
0.01054878253,1.156822819e-33
0.01056823507,1.156822819e-33
0.0105877202,1.156822819e-33
0.01060724445,1.156822819e-33
0.01062680222,1.156822819e-33
0.01064639911,1.156822819e-33
0.01066603139,1.156822819e-33
0.0106856972,1.156822819e-33
0.01070540305,1.156822819e-33
0.0107251415,1.156822819e-33
0.01074491907,1.156822819e-33
0.01076473109,1.156822819e-33
0.0107845813,1.156822819e-33
0.01080446597,1.156822819e-33
0.01082439069,1.156822819e-33
0.01084435172,1.156822819e-33
0.01086434629,1.156822819e-33
0.0108843809,1.156822819e-33
0.01090444904,1.156822819e-33
0.01092455816,1.156822819e-33
0.0109447008,1.156822819e-33
0.01096488349,1.156822819e-33
0.01098510064,1.156822819e-33
0.01100535784,1.156822819e-33
0.01102565229,1.156822819e-33
0.0110459812,1.156822819e-33
0.01106635109,1.156822819e-33
0.0110867545,1.156822819e-33
0.01110719983,1.156822819e-33
0.01112767868,1.156822819e-33
0.01114819944,1.156822819e-33
0.01116875466,1.156822819e-33
0.01118935086,1.156822819e-33
0.01120998431,1.156822819e-33
0.01123065315,1.156822819e-33
0.0112513639,1.156822819e-33
0.01127210911,1.156822819e-33
0.0112928953,1.156822819e-33
0.01131371688,1.156822819e-33
0.01133458037,1.156822819e-33
0.01135547925,1.156822819e-33
0.01137642004,1.156822819e-33
0.01139739901,1.156822819e-33
0.01141841337,1.156822819e-33
0.01143946964,1.156822819e-33
0.01146056131,1.156822819e-33
0.01148169581,1.156822819e-33
0.0115028657,1.156822819e-33
0.0115240775,1.156822819e-33
0.01154532842,1.156822819e-33
0.01156661566,1.156822819e-33
0.01158794574,1.156822819e-33
0.01160931215,1.156822819e-33
0.01163072046,1.156822819e-33
0.01165216509,1.156822819e-33
0.01167365257,1.156822819e-33
0.01169517636,1.156822819e-33
0.011716743,1.156822819e-33
0.01173834968,1.156822819e-33
0.01175999269,1.156822819e-33
0.01178167854,1.156822819e-33
0.01180340163,1.156822819e-33
0.01182516757,1.156822819e-33
0.01184697077,1.156822819e-33
0.01186881773,1.156822819e-33
0.01189070102,1.156822819e-33
0.01191262901,1.156822819e-33
0.01193459611,1.156822819e-33
0.0119566014,1.156822819e-33
0.01197865047,1.156822819e-33
0.01200073678,1.156822819e-33
0.01202286687,1.156822819e-33
0.01204503421,1.156822819e-33
0.01206724625,1.156822819e-33
0.01208949555,1.156822819e-33
0.01211178955,1.156822819e-33
0.01213412452,1.156822819e-33
0.01215649769,1.156822819e-33
0.01217891555,1.156822819e-33
0.01220137067,1.156822819e-33
0.01222387049,1.156822819e-33
0.01224640943,1.156822819e-33
0.01226899214,1.156822819e-33
0.01229161397,1.156822819e-33
0.0123142805,1.156822819e-33
0.01233698893,1.156822819e-33
0.01235973649,1.156822819e-33
0.01238252874,1.156822819e-33
0.01240535919,1.156822819e-33
0.01242823526,1.156822819e-33
0.01245115045,1.156822819e-33
0.01247411128,1.156822819e-33
0.01249711122,1.156822819e-33
0.0125201568,1.156822819e-33
0.01254324429,1.156822819e-33
0.01256637182,1.156822819e-33
0.01258954499,1.156822819e-33
0.0126127582,1.156822819e-33
0.01263601705,1.156822819e-33
0.01265931502,1.156822819e-33
0.01268265955,1.156822819e-33
0.01270604413,1.156822819e-33
0.01272947527,1.156822819e-33
0.01275294926,1.156822819e-33
0.01277646329,1.156822819e-33
0.01280002389,1.156822819e-33
0.01282362454,1.156822819e-33
0.01284727175,1.156822819e-33
0.01287095994,1.156822819e-33
0.01289469469,1.156822819e-33
0.0129184695,1.156822819e-33
0.01294229273,1.156822819e-33
0.0129661588,1.156822819e-33
0.01299006585,1.156822819e-33
0.0130140204,1.156822819e-33
0.01303801592,1.156822819e-33
0.01306205895,1.156822819e-33
0.01308614202,1.156822819e-33
0.01311027445,1.156822819e-33
0.01313444693,1.156822819e-33
0.01315866783,1.156822819e-33
0.01318293344,1.156822819e-33
0.01320724003,1.156822819e-33
0.01323159505,1.156822819e-33
0.01325599104,1.156822819e-33
0.0132804364,1.156822819e-33
0.01330492273,1.156822819e-33
0.01332945842,1.156822819e-33
0.01335403509,1.156822819e-33
0.01337866113,1.156822819e-33
0.01340333186,1.156822819e-33
0.01342804544,1.156822819e-33
0.01345280744,1.156822819e-33
0.01347761136,1.156822819e-33
0.01350246556,1.156822819e-33
0.0135273654,1.156822819e-33
0.01355230715,1.156822819e-33
0.01357729826,1.156822819e-33
0.01360233221,1.156822819e-33
0.01362741552,1.156822819e-33
0.01365254167,1.156822819e-33
0.01367771812,1.156822819e-33
0.01370293647,1.156822819e-33
0.01372820605,1.156822819e-33
0.01375352126,1.156822819e-33
0.01377888024,1.156822819e-33
0.01380428951,1.156822819e-33
0.01382974256,1.156822819e-33
0.01385524496,1.156822819e-33
0.01388079114,1.156822819e-33
0.01390638854,1.156822819e-33
0.01393202972,1.156822819e-33
0.01395772118,1.156822819e-33
0.01398346014,1.156822819e-33
0.01400924288,1.156822819e-33
0.01403507683,1.156822819e-33
0.01406095456,1.156822819e-33
0.01408688352,1.156822819e-33
0.01411285717,1.156822819e-33
0.01413888205,1.156822819e-33
0.01416495163,1.156822819e-33
0.01419107243,1.156822819e-33
0.01421724167,1.156822819e-33
0.0142434556,1.156822819e-33
0.01426972169,1.156822819e-33
0.01429603156,1.156822819e-33
0.01432239451,1.156822819e-33
0.01434880216,1.156822819e-33
0.01437526289,1.156822819e-33
0.0144017674,1.156822819e-33
0.01442832593,1.156822819e-33
0.01445493195,1.156822819e-33
0.01448158454,1.156822819e-33
0.01450828929,1.156822819e-33
0.01453503966,1.156822819e-33
0.01456184406,1.156822819e-33
0.01458869316,1.156822819e-33
0.01461559534,1.156822819e-33
0.01464254409,1.156822819e-33
0.01466954593,1.156822819e-33
0.01469659712,1.156822819e-33
0.01472369488,1.156822819e-33
0.01475084666,1.156822819e-33
0.01477804407,1.156822819e-33
0.0148052955,1.156822819e-33
0.0148325935,1.156822819e-33
0.01485994644,1.156822819e-33
0.01488734502,1.156822819e-33
0.01491479762,1.156822819e-33
0.01494230144,1.156822819e-33
0.01496985182,1.156822819e-33
0.01499745809,1.156822819e-33
0.01502510998,1.156822819e-33
0.01505281776,1.156822819e-33
0.01508057211,1.156822819e-33
0.0151083814,1.156822819e-33
0.01513623819,1.156822819e-33
0.01516415086,1.156822819e-33
0.01519211475,1.156822819e-33
0.01522012614,1.156822819e-33
0.01524819247,1.156822819e-33
0.01527630724,1.156822819e-33
0.01530447789,1.156822819e-33
0.01533269603,1.156822819e-33
0.01536097098,1.156822819e-33
0.01538929343,1.156822819e-33
0.01541767176,1.156822819e-33
0.01544610318,1.156822819e-33
0.01547458302,1.156822819e-33
0.01550311875,1.156822819e-33
0.01553170383,1.156822819e-33
0.01556034479,1.156822819e-33
0.01558903512,1.156822819e-33
0.01561778225,1.156822819e-33
0.01564657874,1.156822819e-33
0.01567543112,1.156822819e-33
0.01570433937,1.156822819e-33
0.01573329419,1.156822819e-33
0.01576230675,1.156822819e-33
0.0157913696,1.156822819e-33
0.0158204902,1.156822819e-33
0.01584966108,1.156822819e-33
0.01587888785,1.156822819e-33
0.01590816677,1.156822819e-33
0.01593750156,1.156822819e-33
0.01596689224,1.156822819e-33
0.01599633135,1.156822819e-33
0.01602583006,1.156822819e-33
0.01605537906,1.156822819e-33
0.01608498581,1.156822819e-33
0.01611464284,1.156822819e-33
0.01614435948,1.156822819e-33
0.01617412642,1.156822819e-33
0.01620395295,1.156822819e-33
0.01623383351,1.156822819e-33
0.01626376621,1.156822819e-33
0.01629375666,1.156822819e-33
0.01632379927,1.156822819e-33
0.01635390148,1.156822819e-33
0.01638405956,1.156822819e-33
0.01641426794,1.156822819e-33
0.01644453406,1.156822819e-33
0.01647485793,1.156822819e-33
0.01650523953,1.156822819e-33
0.01653567143,1.156822819e-33
0.01656616479,1.156822819e-33
0.01659670845,1.156822819e-33
0.01662731543,1.156822819e-33
0.01665797643,1.156822819e-33
0.01668868959,1.156822819e-33
0.01671946608,1.156822819e-33
0.01675029285,1.156822819e-33
0.0167811811,1.156822819e-33
0.01681212336,1.156822819e-33
0.01684312522,1.156822819e-33
0.01687418111,1.156822819e-33
0.01690529846,1.156822819e-33
0.01693647169,1.156822819e-33
0.01696769893,1.156822819e-33
0.01699898951,1.156822819e-33
0.01703033224,1.156822819e-33
0.01706173643,1.156822819e-33
0.01709319465,1.156822819e-33
0.01712471619,1.156822819e-33
0.01715629175,1.156822819e-33
0.01718792878,1.156822819e-33
0.01721962355,1.156822819e-33
0.0172513742,1.156822819e-33
0.01728318632,1.156822819e-33
0.01731505431,1.156822819e-33
0.01734698378,1.156822819e-33
0.01737896726,1.156822819e-33
0.01741101593,1.156822819e-33
0.01744311862,1.156822819e-33
0.01747528464,1.156822819e-33
0.01750751026,1.156822819e-33
0.01753979176,1.156822819e-33
0.0175721366,1.156822819e-33
0.01760453545,1.156822819e-33
0.01763699949,1.156822819e-33
0.01766951755,1.156822819e-33
0.01770210266,1.156822819e-33
0.01773474179,1.156822819e-33
0.01776744425,1.156822819e-33
0.01780020818,1.156822819e-33
0.01783302799,1.156822819e-33
0.01786591485,1.156822819e-33
0.01789885573,1.156822819e-33
0.0179318618,1.156822819e-33
0.01796492562,1.156822819e-33
0.01799805276,1.156822819e-33
0.01803123765,1.156822819e-33
0.01806448959,1.156822819e-33
0.01809780113,1.156822819e-33
0.01813117042,1.156822819e-33
0.0181646049,1.156822819e-33
0.01819809712,1.156822819e-33
0.0182316564,1.156822819e-33
0.01826527156,1.156822819e-33
0.01829895377,1.156822819e-33
0.01833269373,1.156822819e-33
0.01836649887,1.156822819e-33
0.01840036921,1.156822819e-33
0.01843429543,1.156822819e-33
0.0184682887,1.156822819e-33
0.01850234158,1.156822819e-33
0.01853646152,1.156822819e-33
0.01857063733,1.156822819e-33
0.01860488392,1.156822819e-33
0.01863918826,1.156822819e-33
0.01867355965,1.156822819e-33
0.01870799437,1.156822819e-33
0.0187424887,1.156822819e-33
0.01877705194,1.156822819e-33
0.01881167293,1.156822819e-33
0.01884636283,1.156822819e-33
0.01888111606,1.156822819e-33
0.0189159289,1.156822819e-33
0.01895080693,1.156822819e-33
0.01898575388,1.156822819e-33
0.01902076416,1.156822819e-33
0.0190558359,1.156822819e-33
0.0190909747,1.156822819e-33
0.01912617497,1.156822819e-33
0.01916144602,1.156822819e-33
0.0191967804,1.156822819e-33
0.01923217624,1.156822819e-33
0.01926763542,1.156822819e-33
0.01930316724,1.156822819e-33
0.01933876239,1.156822819e-33
0.019374419,1.156822819e-33
0.01941014826,1.156822819e-33
0.01944593713,1.156822819e-33
0.01948179677,1.156822819e-33
0.01951772347,1.156822819e-33
0.01955370978,1.156822819e-33
0.01958976313,1.156822819e-33
0.01962588727,1.156822819e-33
0.01966207847,1.156822819e-33
0.01969833113,1.156822819e-33
0.01973465644,1.156822819e-33
0.01977104321,1.156822819e-33
0.01980750263,1.156822819e-33
0.0198440291,1.156822819e-33
0.01988061704,1.156822819e-33
0.01991727389,1.156822819e-33
0.01995400153,1.156822819e-33
0.01999079809,1.156822819e-33
0.02002765797,1.156822819e-33
0.0200645905,1.156822819e-33
0.02010158449,1.156822819e-33
0.020138653,1.156822819e-33
0.02017579041,1.156822819e-33
0.02021299116,1.156822819e-33
0.02025025897,1.156822819e-33
0.02028760314,1.156822819e-33
0.02032501437,1.156822819e-33
0.02036248893,1.156822819e-33
