omega,3ph,iso
0.0,0.0,0.0
0.240000433373246,1.253780077e-06,2.423792739e-07
0.47433053294316474,2.521406117e-06,3.231721466e-06
0.6973261272266773,3.382529955e-06,1.533815856e-05
0.9034667253671508,3.650499838e-06,4.549445261e-05
1.0877202469006755,3.591475971e-06,0.0001007169588
1.2460819745066583,4.008160455e-06,0.0001876309468
1.3761978673135604,5.124145895e-06,0.0003201493858
1.477879330533326,6.604189942e-06,0.0004873087207
1.5532822641359396,8.237966532e-06,0.0006902205949
1.606584352965326,9.865420138e-06,0.000923433483
1.643158291027375,1.164303387e-05,0.001165245506
1.6684418824561127,1.339293814e-05,0.00143597353
1.6868449956027634,1.484547183e-05,0.001689879789
1.701044349232823,1.595228006e-05,0.001929780797
1.7118966218847835,1.668371897e-05,0.002181245047
1.7189736692542048,1.710519112e-05,0.00244250756
1.721459992552617,1.737157802e-05,0.00247741729
0.320426490040407,1.505667678e-06,5.752431078e-07
0.4789206636845451,3.088451942e-06,3.360681046e-06
0.6702167072648023,3.689242331e-06,1.230455092e-05
0.8692179899375398,4.293976716e-06,3.636001978e-05
1.0577973423516782,4.841987179e-06,8.570497824e-05
1.2265891713902024,4.746536871e-06,0.0001747799271
1.3703194239388081,5.016266645e-06,0.0003169552884
1.4752972947942853,6.12587915e-06,0.0004832537259
1.550027116941806,7.865818121e-06,0.0006748493415
1.6034015023816377,9.753332175e-06,0.0009171374455
1.640889959071661,1.162258011e-05,0.001152598168
1.667888287450739,1.339568845e-05,0.001406911802
1.6886038805428174,1.50158675e-05,0.001677488976
1.7054181912710886,1.612058897e-05,0.001929885317
1.71891942447489,1.683283566e-05,0.002438397578
1.7285465335144041,1.730645288e-05,0.00247334515
1.7335267033653972,1.761148083e-05,0.0025373463
1.733644449375527,1.764191621e-05,0.002537772472
1.72945372624034,1.763785404e-05,0.002491064284
1.7218263624573762,1.706416161e-05,0.002468518063
1.7110742873915008,1.608440647e-05,0.002139764407
1.6960926553842801,1.480347849e-05,0.001757853257
1.6739404947601595,1.290823438e-05,0.001444285439
1.6400569309577397,1.105640153e-05,0.001145017395
1.5890471079635913,9.051704011e-06,0.0008401020883
1.5157786457094007,7.397932424e-06,0.0005654917598
1.4164518439062979,9.123130476e-06,0.0003648740868
1.2893544520816207,5.506647755e-06,0.0002175742896
1.1351736543297009,3.982986132e-06,0.0001194482018
0.9569672081544508,3.60351995e-06,5.432289089e-05
0.7601786151185559,3.479457597e-06,2.034814807e-05
0.5537739929328326,2.849803356e-06,5.296647778e-06
0.3573531843708327,2.059402547e-06,8.832024967e-07
0.6348860919167622,4.073259998e-06,9.050826901e-06
0.7876965990296653,5.119387888e-06,2.217789599e-05
0.9559590249325027,5.92101756e-06,5.456871807e-05
1.1321164414540044,5.753254435e-06,0.0001176367113
1.2908887628713681,4.15841204e-06,0.000218691391
