omega,3ph,iso
0.8359206865785155,0.009707768225,0.0001034803427
0.9179666626836341,0.01121814874,0.0001234935539
1.0024669873815972,0.01094055752,0.0001534223643
1.0891728519988866,0.01255426547,0.0001943317622
1.177841817401968,0.01686337167,0.0002380026862
1.2682381703452108,0.01713730288,0.0002744061985
1.3601330816708996,0.01992472881,0.0003084928525
1.4533046214289558,0.02133123063,0.0003595036929
1.5475376652938289,0.02483124511,0.0004372610964
1.6426237198123703,0.02755009966,0.0005220915552
1.7383606798516997,0.02468273832,0.0005942298959
1.8345525285921367,0.01766061328,0.0006696830012
1.931008974017309,0.01548430813,0.0007566736763
2.027545038294402,0.01374118057,0.0008672711126
2.1239805707600286,0.01425379394,0.001055922819
2.2201396861032827,0.02000296696,0.001170105261
2.315850103872723,0.0308343108,0.001289947007
2.410942335194613,0.05004966347,0.00145319851
2.505248605293955,0.06025182018,0.001719284381
2.598601126663356,0.06484690623,0.001960408852
2.6908281058655006,0.1080828275,0.002184746085
2.781737162771163,0.1261043776,0.00246201689
2.8709006464562257,0.1283137275,0.002955114983
2.9308766716724652,0.06513331003,0.003946318406
2.9660865866171635,0.05679781129,0.004330945921
2.9990281918878394,0.05246358781,0.00464386663
3.0299241070529424,0.04859443882,0.00520612764
3.0588331605541517,0.04773289467,0.005466173742
3.085798632986741,0.04621117482,0.006074599683
3.110860515213306,0.04588699028,0.006722708113
3.1340576474062014,0.04778983167,0.00733598794
3.1554278861602345,0.04800409362,0.00705655621
3.1750077957320717,0.04654827445,0.007128887165
3.1928322342373883,0.04518598058,0.007428809057
3.2089339000592783,0.04445599969,0.007710117477
3.2233429848904804,0.04351338965,0.00794226557
3.2360868235925015,0.04351852175,0.008034203853
3.247189706392783,0.04629832149,0.00880727028
3.256672757926946,0.0454016132,0.009854618029
3.2645538560697673,0.04377838483,0.01130127804
3.270847671723917,0.04327640817,0.009855371349
3.2755657181579934,0.04273271762,0.009083697989
3.2787164321755364,0.04289233631,0.009256259195
3.280305261650256,0.04454660665,0.009162010815
0.20369591502733375,0.001191061504,5.934041959e-06
0.24415323720657944,0.001613211097,8.690389808e-06
0.2896447168217443,0.001883788143,1.23678919e-05
0.33997024183730246,0.001874640991,1.704489874e-05
0.39491338301632384,0.002009094266,2.255875774e-05
0.4542414197035758,0.003402389941,2.886626862e-05
0.5177083499229643,0.004970583573,3.650439032e-05
0.5850588562004112,0.007268996943,4.654916007e-05
0.6560321695275663,0.006303650589,6.08334241e-05
0.7303654020663197,0.007767226342,8.011229834e-05
0.8077962289095956,0.008557708176,0.0001034419192
0.8880649465913895,0.01086719718,0.0001269457581
0.9709159869685868,0.01220501411,0.000148545284
1.0560989867421837,0.01230456088,0.0001716522099
1.1433695036545304,0.01395071494,0.0002034207316
1.2324894603724683,0.01729955566,0.0002503693279
1.3232273844929847,0.01901632847,0.0003087443563
1.4153584946460367,0.01957611891,0.0003631850027
1.5086646724832815,0.02451973554,0.000407127742
1.6029343476090527,0.02669404267,0.0004587690862
1.6979623105733006,0.03081568858,0.0005403288566
1.7935494692053764,0.02200374257,0.0006402195412
1.8895025393759743,0.0160794969,0.0007452284976
1.9856336832379489,0.0146823158,0.0008568928905
2.081760081099515,0.01357833779,0.0009274401976
2.177703417353783,0.01493447883,0.001053917176
2.273289267732225,0.02478110206,0.001264488033
2.3683463576426407,0.04158740866,0.001457334143
2.4627055579014656,0.07638100153,0.001567927405
2.556198383902656,0.06305841888,0.001789257859
2.648654056025884,0.07964346918,0.002080132546
2.7398908527484753,0.1034719146,0.00239183149
2.8296693923033542,0.1156140649,0.002738612655
2.916532113029913,0.1257276686,0.003173791938
2.963366105016916,0.05986931088,0.00426966219
2.9974841629381013,0.05487173582,0.004632832433
3.0293695157376237,0.05090374782,0.005186323505
3.0592170327280224,0.04888528328,0.00549334908
3.087090576421834,0.04634036371,0.006135330325
3.1130362794709154,0.04717365664,0.006997606003
3.1370957195126454,0.05319541703,0.007158862887
3.1593086486772055,0.05071744676,0.007045445543
3.179713399432683,0.04796108214,0.007085027362
3.1983467031484327,0.04640930059,0.007385475879
3.215243314489418,0.04378162218,0.007564332844
3.2304356596837813,0.0449159049,0.00812316263
3.243953446593232,0.04172213394,0.008516392674
3.2558234196144387,0.04314963064,0.009976177627
3.2660691607353445,0.04607134485,0.01006277022
3.274710992450656,0.04508598605,0.009054495693
3.2817659140998634,0.04394588676,0.008952810211
3.287247625740484,0.04436479755,0.008503357843
3.2911665806691923,0.04441952052,0.008686409302
3.2935300506753444,0.04156287668,0.008649978659
3.2943421912945112,0.04230772323,0.008597287785
0.28636491398041897,0.00193572399,1.204833676e-05
0.3337034069249101,0.001932388554,1.654750651e-05
0.3857956215206303,0.001925776418,2.231347549e-05
0.4424016881906051,0.003163540314,2.9417053e-05
0.5032727887120194,0.004413651268,3.769877971e-05
0.5681532026304786,0.006607794859,4.686159452e-05
0.6367827924644476,0.006140516072,5.719676609e-05
0.7088994973449012,0.007588720468,7.003016485e-05
0.7842415618211513,0.007888900586,8.768898959e-05
0.8625493854004412,0.01084502461,0.0001117512795
0.9435669694255352,0.01165359967,0.0001424045339
1.0270429958269243,0.01334280267,0.000175454161
1.1127315907482445,0.01356639265,0.0002060062591
1.2003928322505444,0.01843904851,0.0002351170843
1.289793057481327,0.0182352166,0.0002702163805
1.3807050165773793,0.01866195739,0.0003218100139
1.4729079100661846,0.0239481056,0.0003923519849
1.5661873347532405,0.02520643485,0.0004664802383
1.6603351598995142,0.02886798141,0.0005292088883
1.7551493379862149,0.02634618074,0.0005927313883
1.8504336613668846,0.0175087035,0.0006759083657
1.9459974544617387,0.01605777558,0.0007735383659
2.0416552062689015,0.01382191338,0.0009222170299
2.1372261199559173,0.0150343666,0.00107479318
2.232533565366745,0.02151057208,0.001150262085
2.327404405796349,0.03326745029,0.001303438132
2.4216681258216077,0.06262353356,0.001532370265
2.515155569202616,0.06220111309,0.001738577269
2.607696815755742,0.06631648272,0.001941443237
2.6991163430433494,0.1060849997,0.00217489465
2.7892164758512483,0.1200003186,0.002530915349
2.8776700123062184,0.1293187663,0.002952595911
2.9595380036875736,0.1017707054,0.003832988701
2.999227301088068,0.05718534693,0.004632774542
3.032271685438009,0.05200948041,0.005227474715
3.063093628568579,0.05182654463,0.005662829449
3.0918843073976325,0.04851902611,0.005987487836
3.118712986156481,0.05495636871,0.007247095905
3.1436287689197724,0.05312698977,0.007027336865
3.166674995170108,0.05098449303,0.006732701251
3.1878925390800186,0.04980566703,0.00708362693
3.207320438173989,0.04744807167,0.007696904062
3.224995866272119,0.04388183802,0.007835409641
3.240953773799951,0.04460986579,0.008546395135
3.2552265869856263,0.04080946129,0.009982583152
3.267843878409155,0.04328157949,0.009921710136
3.27883212031225,0.04654054398,0.009234636884
3.2882144983870476,0.04455241088,0.008536823488
3.296010801959193,0.0467729638,0.008434316992
3.3022373921568557,0.04640393867,0.00808400802
3.3069071764459337,0.04374801175,0.00830663036
3.310029651601893,0.04533258979,0.008382067704
3.311610948273147,0.04336595733,0.008351062561
0.3824814937326899,0.001920739161,2.178073859e-05
0.43620347818411664,0.003200609466,2.860771146e-05
0.49431402173141303,0.004072736719,3.719976748e-05
0.5565568115454854,0.006228640471,4.747425276e-05
0.6226720984828603,0.006411997606,5.914155375e-05
0.692398667742191,0.007547856956,7.200439094e-05
0.7654756301531458,0.007485669178,8.605324982e-05
0.8416439863511883,0.009812251497,0.0001024963614
0.920647920229803,0.01112351362,0.0001241089125
1.0022358154631175,0.01267065794,0.0001531119067
1.0861610172214602,0.01339756361,0.0001911597449
1.1721823701150704,0.0151561671,0.0002348078186
1.260064575178634,0.01804939263,0.0002766810697
1.3495783997966544,0.02043033593,0.0003144238387
1.4405007770161382,0.02156650759,0.0003555436887
1.5326148135043414,0.02509423016,0.0004133565069
1.6257097271600303,0.02662565486,0.0004939974503
1.7195807228134736,0.02979207773,0.0005832613946
1.8140288126996644,0.02061592447,0.0006707039055
1.9088605694498495,0.01609832346,0.000763948803
2.0038878305407977,0.01491266091,0.0008463146202
2.09892731154829,0.0141332034,0.0009426908786
2.1938001350484866,0.01585686465,0.001143062145
2.288331249702384,0.02709068092,0.001297296379
2.3823486647205367,0.04422824172,0.001446742021
2.4756824296798734,0.08433037001,0.001601668872
2.5681630557066573,0.06453341334,0.001844105712
2.659618602941025,0.07961875101,0.002127728383
2.749867376916642,0.1135050152,0.002436599541
2.838690515713269,0.1248156682,0.002735898892
2.9256309279253854,0.1272563299,0.003195418318
3.001306867323317,0.07668269476,0.004392890009
3.0382504920791433,0.05477956926,0.00507634384
3.0702313744502643,0.05211100786,0.005569836295
3.09998418629167,0.05713684793,0.006074898074
3.1277095869727365,0.05708033217,0.007477291266
3.1534832705844833,0.05435212637,0.006961952071
3.177357758258189,0.05230848524,0.007142307547
3.199378507828751,0.05200787795,0.007358640344
3.2195878561026277,0.04974590317,0.007918218425
3.238025956280457,0.04874444951,0.008094455514
3.254730766816209,0.04578733485,0.009887862373
3.269737860431254,0.04316524098,0.01001962647
3.283080102621377,0.04374507128,0.00872656085
3.2947873476708374,0.04674859606,0.008540215433
3.304886193553753,0.04903578138,0.008186408277
3.3133997957228214,0.04768118638,0.008257855035
3.3203477350107122,0.04542093266,0.007950662986
3.3257459619258407,0.04489733712,0.008035639435
3.329606740948135,0.04372256158,0.008055527661
3.331938668036081,0.0444960767,0.007988576053
3.332746672218272,0.0461873196,0.007952336186
0.49097054051982053,0.003796663636,3.644926121e-05
0.5504279837041212,0.005626297395,4.624662338e-05
0.6138743474442755,0.007049344277,5.806133945e-05
0.6810503723165705,0.007793466559,7.226645258e-05
0.7516969053719498,0.007107143007,8.850509766e-05
0.8255563694544505,0.00937797579,0.0001063356212
0.9023739539984887,0.0110081236,0.0001254098461
0.9818985662979552,0.01311166651,0.0001464578183
1.0638835680752927,0.01610848001,0.0001728817403
1.1480873237702767,0.01490195656,0.0002074970934
1.2342735896738493,0.01895832871,0.0002527709043
1.3222117712816652,0.02054628486,0.0003071789357
1.4116770762419906,0.02193820418,0.0003618502352
1.5024505847021878,0.0257209662,0.0004101178996
1.5943192491495626,0.02662770408,0.0004594378805
1.687075837115581,0.02796509716,0.0005268817705
1.7805188141969894,0.02545784531,0.0006170220757
1.8744521794896014,0.01727699625,0.000716115429
1.9686852223995446,0.01664342963,0.000837374415
2.0630322282066165,0.01300728078,0.000964866812
2.157312080176925,0.01532062077,0.001034582248
2.251347764591016,0.02225038906,0.001183030149
2.3449657357156486,0.03927487203,0.001372870056
2.437995067507949,0.06996150841,0.001616912565
2.530266258361785,0.05684474768,0.001775346283
2.6216093212484477,0.06824132033,0.001969594514
2.7118500085613966,0.1056920106,0.002250034911
2.8007998744816027,0.1209553239,0.002651719692
2.8882170146361412,0.133114564,0.003061964321
2.9734997453535295,0.1357797132,0.003523794124
3.044615319485881,0.06712476158,0.004896365982
3.0801829415317767,0.05179729418,0.005704144307
3.111111540756029,0.0588656202,0.006763992405
3.139790090152901,0.05833000909,0.007119644442
3.1664407350091084,0.05828838691,0.006723010692
3.1911475139093484,0.05448629111,0.007316494145
3.2139670716894786,0.0551962013,0.007512121017
3.2349475797761795,0.05015700497,0.008065628002
3.2541334073845354,0.0462357592,0.00967847377
3.2715663040392644,0.04753334916,0.009601506416
3.2872856144338933,0.04468417109,0.008475150509
3.3013280810786245,0.04571746521,0.008054430838
3.3137275689622885,0.04666419538,0.008227803052
3.324514747242451,0.04747222605,0.007996609983
3.3337168345975123,0.04639525808,0.007889938631
3.341357379592878,0.0465982276,0.007564438397
3.347456082427425,0.05037755735,0.007726449249
3.352028708989834,0.04632078658,0.007903591884
3.355086979450129,0.0476983762,0.007932512258
3.356638544386431,0.04518688611,0.007912650072
0.6105151673482339,0.006625332259,5.697757958e-05
0.6750012868313623,0.008625667906,7.079678606e-05
0.7430696076860578,0.007190606108,8.736921586e-05
0.8144654560608323,0.008839093835,0.0001062884568
0.8889362831410008,0.01052194112,0.0001269440875
0.9662326492036947,0.01345053887,0.0001492901157
1.0461089741925749,0.01472210722,0.000173749271
1.1283241047868942,0.01466531493,0.0002006123981
1.2126417329789985,0.01887079227,0.0002335038247
1.2988306976729442,0.02044958996,0.0002765952789
1.3866651888802901,0.02181865325,0.0003316801667
1.4759248769539115,0.0236439276,0.0003975714798
1.5663949767274425,0.02393645912,0.0004660571492
1.6578662577011922,0.02736254722,0.0005287355249
1.750135000752001,0.02420980774,0.000591930417
1.843002900093793,0.01898886541,0.0006700567133
1.9362769103296789,0.01708450032,0.0007579706728
2.0297690169505254,0.01478961128,0.0008745124401
2.123295930757465,0.0145162523,0.001053096835
2.2166786915660874,0.02125941933,0.001176578323
2.3097421302627303,0.03020431512,0.001294041601
2.4023141860297748,0.05261863309,0.001421589914
2.4942249736976745,0.07406665289,0.001696319834
2.5853054229701944,0.06327045491,0.001954298281
2.675385042297455,0.08923738744,0.002212221314
2.7642873941008976,0.1176515708,0.002489827371
2.8518178589412417,0.1295353646,0.00277641306
2.9377146762748425,0.1233982845,0.003288469076
3.0212666717869925,0.1231562005,0.003911963047
3.0899741361347033,0.07132382223,0.005762799059
3.1247379334072183,0.06560930528,0.008006984845
3.1546299612606012,0.0583984322,0.007006449238
3.1822286730152753,0.05651313164,0.00696056104
3.207792825961109,0.05368553161,0.007678788069
3.23141758043023,0.05406393611,0.008164535058
3.253164986160374,0.04908144084,0.009283233326
3.2730867860151465,0.04881357227,0.009177525887
3.2912300930408533,0.04790240075,0.008644191796
3.3076390456779126,0.04855775784,0.008303920323
3.3223551069721444,0.04834311236,0.007940732396
3.3354169420254673,0.04961475148,0.007779853978
3.3468601219677017,0.0485113986,0.007689532176
3.3567167976889385,0.04987056195,0.007900106172
3.3650153847127475,0.04841771548,0.007646553758
3.3717802830834827,0.04841332299,0.007709448473
3.3770316529578075,0.04903126676,0.00786583778
3.380785242717359,0.04731806483,0.007900818645
3.3830522282222533,0.0474358533,0.007868946362
3.383839150740658,0.0484643449,0.007847972931
0.7397101931547846,0.007214627677,8.596662728e-05
0.8085088327540015,0.008737319569,0.0001037398995
0.8804904903679073,0.01079846114,0.0001243441545
0.95540892003588,0.01283763827,0.0001489102538
1.033020960697563,0.01512923705,0.0001766586541
1.1130871685154555,0.01766573296,0.0002056691344
1.1953722862228382,0.01618707227,0.0002364074898
1.2796455939012705,0.01984079433,0.0002691392425
1.3656811691989212,0.01968544137,0.0003076046819
1.4532580737010075,0.02204264666,0.0003592241897
1.5421604851875532,0.02374087379,0.0004270360309
1.6321777745052264,0.0253924588,0.0005060924389
1.7231045421729754,0.02879077425,0.0005871953038
1.8147405886200554,0.0216269867,0.0006707223414
1.906890853547995,0.01760261863,0.0007631798798
1.9993652613911452,0.01597997083,0.0008495679962
2.0919785144152545,0.01418564024,0.0009264658096
2.184549783956879,0.01503837677,0.00109104005
2.2769022838881328,0.02504340699,0.001275103727
2.3688627215321354,0.04059400622,0.001460613263
2.460260549634777,0.07710634425,0.001570409215
2.5509269541392814,0.06617708675,0.001789600985
2.6406933549466376,0.0726477873,0.002064157013
2.729388927873135,0.1077940023,0.002373472163
2.816835524424574,0.121540746,0.002694983991
2.90283399561199,0.1264783286,0.003061283091
2.9871103657498406,0.128247545,0.003527260598
3.0689171636470585,0.105330233,0.004381122126
3.1370924695687044,0.06903794307,0.006681671765
3.1715963954667488,0.05849718563,0.00688602707
3.200476296557,0.05813621525,0.007334013731
3.226988163077325,0.05630992128,0.007777258339
3.2514501966889022,0.05147151192,0.009042789238
3.2739730228097015,0.05236467767,0.00902870168
3.294625910445681,0.0515766682,0.00851783922
3.313465326179163,0.04818742546,0.008220758891
3.330542226648336,0.04857268821,0.008000471554
3.3459041323361602,0.04826490576,0.00763871567
3.3595956241337945,0.05226359419,0.007804081154
3.371658233523686,0.05092645271,0.007694013298
3.382130129044331,0.05213900683,0.007875314231
3.3910457263606597,0.04964173865,0.007555556623
3.398435290376686,0.0490105183,0.007451003216
3.4043245659960326,0.04694148089,0.007562354808
3.4087344566289484,0.0472902538,0.007640191265
3.411680766361301,0.04652370385,0.007650453313
3.413173983503851,0.04526345949,0.007642303491
0.8771456219618291,0.01035566654,0.0001224936992
0.9495571352732799,0.0120561173,0.000146444609
1.0247671775409888,0.01472210306,0.0001739331933
1.102539509353082,0.01705337677,0.0002040970312
1.1826412795472732,0.01657315357,0.0002382944686
1.2648434433108995,0.02009349601,0.0002751586434
1.348921081923202,0.01985576115,0.0003144260329
1.434653653424362,0.02036412555,0.0003571337453
1.5218251898084747,0.02345041992,0.0004049077581
1.6102244477432823,0.02504476265,0.0004647859405
1.6996450144082094,0.02725851329,0.0005428279369
1.7898853722704258,0.02399065908,0.0006321374779
1.8807489076792137,0.01810385023,0.0007282386147
1.9720438580265256,0.01699531237,0.0008439041317
2.0635831891976792,0.01377098798,0.0009635616887
2.1551843886699302,0.01528662752,0.00103928017
2.246669148794136,0.02321352197,0.001169275174
2.3378629338933075,0.03568322991,0.001339983027
2.428594385023126,0.06868396075,0.001584826437
2.5186945337465194,0.05786716176,0.001749606585
2.6079957166969505,0.06950874294,0.001945517872
2.6963299760712363,0.1102464596,0.0021809786
2.783526424023689,0.1169042955,0.00248404659
2.8694059205248137,0.1441055735,0.002959456889
2.953767039078406,0.1242280788,0.003463986105
3.036333052209955,0.1109255843,0.00397002402
3.116394076351345,0.09740821787,0.005504026257
3.185311803477709,0.06791847673,0.006205249352
3.2204035538347764,0.05772626628,0.007861942606
3.2483131811373265,0.05429621891,0.008983096757
3.273729068521108,0.05165902012,0.009032819092
3.2970676878670213,0.05458142844,0.008265227288
3.318461962200587,0.04993782283,0.007945663862
3.3379909071764904,0.05003460772,0.007619591437
3.355717438335355,0.05160913119,0.007896800453
3.371697761245397,0.05687914068,0.007684284582
3.385984126474492,0.05534045068,0.007754044881
3.3986254932662887,0.0520336126,0.007443955506
3.409667453145836,0.05322241491,0.007635961211
3.419151844764621,0.05065988623,0.007554677256
3.4271162573371456,0.04848851106,0.00759436621
3.433593507021161,0.04754163356,0.007777753944
3.438611145128899,0.04927080898,0.007865120817
3.442191009310124,0.04746272213,0.007839193688
3.4443488718197144,0.04775049726,0.007786878425
3.4450941514472135,0.04788517693,0.007763569129
1.0214501566344896,0.01418825558,0.0001715644966
1.0968037066863758,0.01740046214,0.0002005431833
1.1745887876051997,0.01912323654,0.000235824053
1.2545794474363106,0.01888643194,0.0002752529152
1.3365530782295716,0.01965007052,0.0003176506651
1.4202907300520606,0.02005046916,0.0003619783752
1.5055773734345743,0.02320433821,0.0004078840554
1.5922021175730536,0.02496323937,0.0004603343072
1.6799583994046565,0.0278600838,0.0005245210851
1.7686441158655173,0.02419920728,0.0006011258866
1.858061734980895,0.02014350148,0.000685267635
1.9480183243539093,0.01818297929,0.000778026168
2.0383255320669473,0.01447453118,0.0009082125357
2.128799475273204,0.01496308274,0.001067532926
